#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
8.351585e-04	0.3030574688083523	0.9529722752895741	-0.00011458135683774245	-0.0002982613804464751	0	0	0.3084648903711109	0.9512357214340229	-0.00011694542480964169	5.4476141554545e-10
8.355364e-04	0.2752817051148889	0.961363597327659	-0.00012869445254318055	-0.0009920163246812897	0	0	0.2935561678987345	0.955941818567946	-0.0001257044881474088	5.231132144224036e-10
8.359135e-04	0.23210255262206703	0.9726913070465314	-0.00016205687599628684	-0.0016289142561594187	0	0	0.26280142263545364	0.9648499324835219	-0.00014158857726716208	5.361698367368592e-10
8.362963e-04	0.17417926133072098	0.9847139417705111	-0.00019443525123474722	-0.0021821726126895376	0	0	0.2163529738609679	0.9763151969919379	-0.0001637806738567481	5.260638609745723e-10
8.366943e-04	0.10217916077844436	0.9947659871928684	-0.000223219199071555	-0.002623683293343983	0	0	0.1540086435898716	0.9880694819679751	-0.00019105796348377173	5.286526307652283e-10
8.371143e-04	0.018476747144569254	0.999829260064628	-0.0002460357170499068	-0.0029123517181704017	0	0	0.0767364518658714	0.9970513865300542	-0.0002226511469189295	5.08244406600651e-10
8.375980e-04	-0.07880833718495393	0.9968897437741776	-0.0002911150935867393	-0.0029943172566235824	0	0	-0.019073995790749074	0.9998180403900133	-0.00026228848328386606	5.172409499893555e-10
8.380482e-04	-0.1614536988333539	0.9868802369858979	-0.0003177730111687566	-0.0028237638672945265	0	0	-0.10612908717026402	0.994352317402646	-0.0002928009467730502	5.650737038053723e-10
8.384650e-04	-0.2249708071649924	0.9743654462026389	-0.00033640728941278084	-0.002465288696717955	0	0	-0.1778661321703887	0.9840546421065306	-0.00031682066503074086	5.508303007594738e-10
8.388671e-04	-0.27091428842432946	0.9626034162929101	-0.00033356971905673514	-0.0019596042186535894	0	0	-0.23438809151664738	0.9721430506554765	-0.00033409197478970643	5.143613267825527e-10
