#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
4.887148e-07	-6.419399231149675e-05	0.92233765764329	0.3863848355877923	5.135969671981486e-06	0.9814799526212603	0.1915648782428303
4.990191e-07	-6.916831056383902e-05	0.920936879995586	0.38971176307590927	5.199837824176581e-06	0.9807182661528894	0.1954269234446274
5.093142e-07	-7.424730454266913e-05	0.9195287248581933	0.39302279660091083	5.2646528279261855e-06	0.9799432742353024	0.19927664000900436
5.196002e-07	-7.937340116638546e-05	0.9181133258706228	0.3963179462989808	5.33039792236496e-06	0.9791551013985155	0.20311397632080774
5.298771e-07	-8.448671855272363e-05	0.9166908137000545	0.3995972283936891	5.39705653068941e-06	0.9783538719774193	0.2069388826626438
5.401448e-07	-8.952522025353172e-05	0.9152613154794981	0.4028606662010535	5.464612294931383e-06	0.9775397099955796	0.21075131162556537
5.504035e-07	-9.442514448658202e-05	0.9138249542243005	0.4061082911254536	5.533049112747504e-06	0.9767127390546598	0.2145512184484845
5.606531e-07	-9.912173064842179e-05	0.9123818482739725	0.409340143542063	5.6023511736758905e-06	0.9758730822348674	0.21833856127132853
5.708937e-07	-0.00010355023179461965	0.9109321108066103	0.41255627346915547	5.672502992180769e-06	0.9750208620104593	0.22211330129509055
5.811253e-07	-0.000107647170528939	0.9094758494689961	0.41575674094924125	5.7434894349162895e-06	0.9741562001829354	0.2258754028489097
5.913480e-07	-0.0001113517697410756	0.9080131661582399	0.41894161608041214	5.81529573996359e-06	0.973279217833301	0.2296248333695213
6.015618e-07	-0.00011460747057583794	0.9065441569806342	0.4221109786648475	5.887907526294447e-06	0.9723900352938201	0.2333615633017057
6.117668e-07	-0.00011736343915596303	0.9050689124015087	0.42526491746930295	5.961310792347675e-06	0.9714887721389961	0.2370855659299587
6.219629e-07	-0.00011957596120484612	0.9035875175871604	0.42840352911974244	6.03549190332848e-06	0.9705755471951143	0.2407968171518831
6.321504e-07	-0.00012120962995778926	0.9021000529266254	0.43152691667844334	6.110437567612713e-06	0.969650478567409	0.2444952952035218
6.423292e-07	-0.0001222382470499821	0.9006065947083238	0.4346351879745543	6.186134803406405e-06	0.9687136836836963	0.24818098034639022
6.524993e-07	-0.00012264537756207744	0.8991072159156649	0.4377284537775416	6.2625708975174e-06	0.9677652793530407	0.25185385452581743
6.626610e-07	-0.00012242452755947448	0.8976019870964197	0.44080682591446807	6.339733358680728e-06	0.9668053818376157	0.2555139010105518
6.728142e-07	-0.00012157894319603974	0.8960909772553788	0.4438704154368247	6.417609868275618e-06	0.96583410693537	0.2591611040244479
6.829590e-07	-0.00012012106204819643	0.894574254718331	0.44691933093800457	6.496188231433196e-06	0.9648515700703917	0.26279544838238666
6.930954e-07	-0.00011807167672503774	0.8930518879182847	0.44995367710983014	6.575456331419097e-06	0.9638578863870689	0.26641691914406573
7.032235e-07	-0.00011545889474943163	0.8915239460627424	0.45297355360545793	6.655402089783904e-06	0.9628531708432981	0.2700255013007331
7.133434e-07	-0.00011231699432558225	0.8899904996523562	0.4559790542485828	6.736013434124714e-06	0.961837538297275	0.2736211795107682
7.234551e-07	-0.00010868528058471377	0.8884516208365654	0.4589702665972967	6.817278274454754e-06	0.9608111035819299	0.27720393789987685
7.335587e-07	-0.00010460704014206771	0.8869073836077703	0.4619472718388659	6.899184488220545e-06	0.9597739815610316	0.2807737599400739
7.436541e-07	-0.00010012867358794176	0.8853578638525883	0.46491014496204236	6.981719913053173e-06	0.9587262871614933	0.2843306284183849
7.537414e-07	-9.529905755017713e-05	0.8838031392921257	0.4678589551301462	7.06487234550075e-06	0.9576681353776304	0.2878745255009904
7.638208e-07	-9.016915381551262e-05	0.8822432893541572	0.4707937661641944	7.148629543392433e-06	0.9565996412448996	0.2914054328920903
7.738920e-07	-8.479184672233828e-05	0.8806783950242106	0.4737146370420875	7.232979229197339e-06	0.9555209197830453	0.29492333207911353
7.839553e-07	-7.922195696059487e-05	0.8791085387213916	0.4766216223284654	7.3179090918296e-06	0.9544320859110954	0.298428204648696
7.940106e-07	-7.351635425995086e-05	0.8775338042375532	0.4795147724686887	7.403406784788108e-06	0.9533332543391595	0.3019200326515236
8.040579e-07	-6.773407694405223e-05	0.8759542767656808	0.4823941339071152	7.4894599192571906e-06	0.9522245394439405	0.30539879899024447
8.140973e-07	-6.193636449042128e-05	0.8743700430278796	0.48525974902035707	7.576056051720014e-06	0.9511060551360726	0.3088644878034724
8.241288e-07	-5.618651980326697e-05	0.8727811914969135	0.48811165588653316	7.66318266661648e-06	0.9499779147277081	0.3123170848206531
8.341524e-07	-5.054953882521567e-05	0.8711878126895731	0.4909498879375544	7.750827155481426e-06	0.9488402308081612	0.31575657766678483
8.441680e-07	-4.5091473045477876e-05	0.8695899994981744	0.4937744735600535	7.838976794708439e-06	0.9476931151341543	0.31918295610178343
8.541759e-07	-3.9878521604061755e-05	0.8679878475187432	0.49658543572024844	7.927618724522385e-06	0.9465366785395259	0.3225962121856284
8.641759e-07	-3.497588039425305e-05	0.86638145533167	0.49938279168795296	8.016739931868432e-06	0.9453710308674846	0.3259963403663932
8.747917e-07	-0.0001123508514404692	0.864642020519134	0.5023884589935116	8.113432293306485e-06	0.9441226473203147	0.32959433664893756
8.853978e-07	-1.554926077084483e-05	0.8629353064930133	0.5053144135743842	8.20887087487423e-06	0.9428642365988954	0.33317717700256244
8.959962e-07	-0.00010540676502065633	0.8612362477373584	0.5082047957985799	8.303456402800383e-06	0.9415956898645866	0.33674553710403665
9.065876e-07	-4.405756768790053e-05	0.8594749785404244	0.5111778157567617	8.40262301419872e-06	0.9403170542531931	0.340299628871372
9.171719e-07	-6.0542281773349395e-05	0.8577988557890228	0.513985524447591	8.496395175292759e-06	0.9390284899142483	0.34383934483589546
9.277469e-07	-9.204057456044345e-05	0.8560204734985122	0.5169419120944829	8.596759101332532e-06	0.937730363612847	0.34736402387785315
9.383119e-07	-1.8870885316509936e-05	0.8543213451355279	0.5197451672595917	8.692640715183456e-06	0.9364229253220204	0.3508733458896357
9.488675e-07	-0.00011376733562448862	0.8525734755421486	0.5226073629972815	8.791234402145884e-06	0.9351062216609453	0.35436754102725804
9.594151e-07	-2.0663054523331662e-05	0.8508174927510178	0.5254613150384149	8.891140401141785e-06	0.9337802120515412	0.35784705601964456
9.699563e-07	-8.706534387793612e-05	0.8491110617528247	0.528214347806462	8.987491953402075e-06	0.9324448220663224	0.3613124046042837
9.804904e-07	-6.262344718892684e-05	0.8473123305740508	0.5310949166914232	9.090231992066732e-06	0.9311002672841053	0.3647633372213214
9.910161e-07	-3.765899684266547e-05	0.845612391856165	0.533797415993271	9.186753925280648e-06	0.9297468398370178	0.3681994211411562
1.001532e-06	-0.00010495593662567268	0.843819959857648	0.5366263731220122	9.289075433826962e-06	0.9283848337203097	0.3716202368437788
1.012039e-06	-1.1263763684423066e-05	0.8420783680390889	0.5393551909027517	9.388790626507442e-06	0.9270143461818459	0.3750258682876362
1.022538e-06	-0.00010576226276522579	0.8403302967216715	0.5420747007802597	9.488380333173182e-06	0.9256352725636474	0.3784168892848107
1.033030e-06	-3.348741338302543e-05	0.8385310494671371	0.5448538133831169	9.59201594825786e-06	0.9242476056023737	0.38179361367926573
1.043516e-06	-6.437635205469156e-05	0.8368160709302207	0.5474841178414117	9.689864640783293e-06	0.9228514295075532	0.3851561228410788
1.053993e-06	-8.146973359856575e-05	0.8349935214962395	0.5502597681295465	9.79493511304401e-06	0.9214470928909094	0.38850386729986525
1.064462e-06	-1.909569593106398e-05	0.8332644953913532	0.5528745611398063	9.894224648411326e-06	0.9200348761883919	0.39183647928583026
1.074921e-06	-0.00010978201825854023	0.8314709944470089	0.5555681536420135	9.997301115202355e-06	0.9186148836684512	0.395154014787718
1.085373e-06	-1.3219468048701376e-05	0.8296867277421832	0.5582292841061898	1.0100534015980726e-05	0.9171870831752849	0.39845684126940595
1.095818e-06	-8.964414170922448e-05	0.827941877943014	0.5608139073811591	1.0200566744138054e-05	0.915751353831359	0.40174551379197987
1.106257e-06	-5.129244893681815e-05	0.8261093131400531	0.563509893535464	1.0306945407425654e-05	0.9143078407630054	0.4050199652030228
1.116689e-06	-4.079892429944352e-05	0.8243814162730511	0.5660346975575531	1.0406276908146037e-05	0.9128567935377966	0.4082798971093264
1.127112e-06	-9.669475679699419e-05	0.8225497532066728	0.568693145861426	1.0512371667368857e-05	0.911398541656951	0.4115248451249001
1.137525e-06	-8.265303555009765e-06	0.8207866741584102	0.5712348338955303	1.0614455048207984e-05	0.9099332289800945	0.41475476933387057
1.147931e-06	-0.00010507897395209546	0.8190013820468756	0.5737915345870049	1.0717357137067682e-05	0.9084607763472505	0.4179701158261067
1.158331e-06	-2.374076577445229e-05	0.8171785198211735	0.5763846512349607	1.082352305654551e-05	0.9069811386491377	0.4211712407294272
1.168725e-06	-6.80195956450061e-05	0.8154357567949232	0.5788475808998584	1.0923791166392042e-05	0.9054943243785444	0.4243583726037633
1.179112e-06	-7.068141700077359e-05	0.8135828896031482	0.5814489459523623	1.1031729795394492e-05	0.9040006407254236	0.42753109997557454
1.189490e-06	-2.0247916089827888e-05	0.8118356755065879	0.5838859782224394	1.1132700921680085e-05	0.9025003790650932	0.43068905914061245
1.199860e-06	-0.00010471041617787541	0.8100086136096547	0.5864179694670787	1.1238598080594992e-05	0.9009937027801749	0.43383216504100297
1.210222e-06	-6.978315565306113e-06	0.8082091236899311	0.5888955869554898	1.1343344861176403e-05	0.8994806045702578	0.4369606868738331
1.220578e-06	-9.151603485312059e-05	0.8064363211539697	0.5913209378573159	1.144551628107866e-05	0.8979609383726409	0.44007516747247477
1.230928e-06	-4.037809884575787e-05	0.8045833944706774	0.5938396750905495	1.1553743203941814e-05	0.8964347808516255	0.4431756802285177
1.241272e-06	-4.423506509725573e-05	0.8028379066742553	0.5961973613243776	1.1654327062959085e-05	0.8949023213849179	0.4462620699141502
1.251608e-06	-8.77630171031799e-05	0.8009794157974969	0.5986918804914195	1.1762541824039086e-05	0.89336390317999	0.44933388071305713
1.261935e-06	-6.472625746586531e-06	0.7992062761559571	0.6010568426621797	1.186534673864817e-05	0.8918197130827207	0.4523909804762549
1.272255e-06	-0.00010336620987120535	0.7973942237237264	0.6034587320500505	1.1970079035130439e-05	0.890269713462883	0.45543368029542286
1.282568e-06	-1.4914205707438257e-05	0.7955603342836669	0.6058743717075461	1.2077074385473107e-05	0.8887138402336876	0.45846233218361127
1.292876e-06	-7.136502246809462e-05	0.7937992565373193	0.6081798543423023	1.2178342201258777e-05	0.8871520353349116	0.46147726493600066
1.303178e-06	-5.985863931195519e-05	0.7919284598201	0.6106138804055316	1.2287520230266171e-05	0.885584548596839	0.46447820953791813
1.313472e-06	-2.2168966257174237e-05	0.7901729532719712	0.6128839232888821	1.2388700955122143e-05	0.8840116608548482	0.4674648471480752
1.323759e-06	-9.867643093901925e-05	0.7883231715069248	0.61526138146987	1.2495952752041318e-05	0.8824335878912377	0.47043699132322536
1.334037e-06	-1.9501716262680404e-06	0.7865196758665779	0.6175652187995448	1.2600648503757106e-05	0.8808503583177346	0.47339480995543476
1.344310e-06	-9.262564136935452e-05	0.784728021669237	0.6198402402454695	1.2703631335135251e-05	0.8792618223019345	0.4763387950617702
1.354577e-06	-3.0009347359572824e-05	0.7828666378930431	0.6221895421601623	1.2812135544903316e-05	0.8776679977212466	0.4792691160630185
1.364839e-06	-4.782615648122574e-05	0.7811123116880877	0.6243905462464591	1.2912653076192701e-05	0.8760690044365337	0.4821857518621268
1.375094e-06	-7.834442221884603e-05	0.7792381229102573	0.6267279646429048	1.3021530037410495e-05	0.8744651769705418	0.4850882951549325
1.385340e-06	-5.78363582566531e-06	0.7774645649270051	0.6289267447401188	1.3123657871156468e-05	0.8728567349301788	0.4879765569315777
1.395580e-06	-0.00010065471025238334	0.7756350418190502	0.6311816472070343	1.3228932507364813e-05	0.8712436916807003	0.4908507202109215
1.405813e-06	-7.082341077396982e-06	0.7738010485534066	0.6334287151743956	1.3335285982048733e-05	0.869625982234987	0.4937111005881925
1.416041e-06	-7.431948773653408e-05	0.7720297226376039	0.6355864235811773	1.3436352488173757e-05	0.8680034970901496	0.496558082059627
1.426264e-06	-4.915889508327509e-05	0.7701520152303358	0.6378603852098467	1.3545342896525445e-05	0.8663764211734661	0.49939152641107215
1.436480e-06	-2.470679855950402e-05	0.7683964954068783	0.6399740816908052	1.3645497525072365e-05	0.864745004968713	0.5022111868481838
1.446689e-06	-9.181351738443881e-05	0.7665337165036189	0.6422040587176513	1.3752822000182507e-05	0.863109503727485	0.5050168159439391
1.456890e-06	1.8822228103080463e-06	0.7647357364240923	0.6443440489616931	1.3856137205134743e-05	0.8614699868860702	0.5078084890020267
1.467085e-06	-9.293229205074752e-05	0.7629331518801507	0.6464773755714868	1.3958800238495988e-05	0.8598263197682149	0.5105866230513679
1.477275e-06	-2.02958690016926e-05	0.761073750029058	0.6486653579502896	1.4066220471246391e-05	0.858178475818304	0.5133514424293694
1.487461e-06	-5.1447572668682464e-05	0.7593179165477588	0.6507198313888298	1.4165571700530435e-05	0.8565265043303906	0.5161030393040695
1.497640e-06	-6.860752405479502e-05	0.7574379774493737	0.6529071186703428	1.4273838159649498e-05	0.8548707115512012	0.5188410800314491
1.507811e-06	-6.083062165053512e-06	0.7556720413797475	0.6549502010381798	1.4374120680594173e-05	0.8532113352094328	0.5215653528212181
1.517976e-06	-9.699468002540926e-05	0.753833308872361	0.6570656991706157	1.4478827450835571e-05	0.8515484423717101	0.524275929339387
1.528135e-06	-2.9807208766609906e-07	0.752008589356405	0.6591533065487004	1.4583285188975624e-05	0.8498819822969309	0.526973069477338
1.538289e-06	-7.680119135494342e-05	0.750233867681924	0.6611725477396911	1.4683147289727894e-05	0.8482118120556347	0.5296571737206079
1.548437e-06	-3.871835033642193e-05	0.7483589944472979	0.663293912176735	1.4790713708465404e-05	0.8465380519086629	0.5323282130903084
1.558581e-06	-2.7719014466019264e-05	0.7466103133186504	0.6652616322003542	1.4888822493204858e-05	0.8448609065103798	0.5349860263864676
1.568717e-06	-8.425877875319337e-05	0.7447432426950954	0.6673511035133164	1.499510839265365e-05	0.8431806539938778	0.5376303418759061
1.578846e-06	4.560285635511565e-06	0.7429587561055209	0.6693371995529201	1.5095932807176422e-05	0.8414974035741571	0.5402611586539096
1.588970e-06	-9.241100151015807e-05	0.7411521507754656	0.6713370843779586	1.5197320856168796e-05	0.8398110505081758	0.5428788071138857
1.599088e-06	-1.1330809080841727e-05	0.7393038069214398	0.6733720226910704	1.5302493179320902e-05	0.838121540034423	0.5454835321952085
1.609202e-06	-5.498827090794235e-05	0.7375525587643624	0.675289730439037	1.5399775587105905e-05	0.8364288567799958	0.5480755124146274
1.619311e-06	-5.870484841695047e-05	0.7356757246319984	0.6773339093393425	1.5506331591866558e-05	0.8347332641434322	0.5506544992025441
1.629413e-06	-7.248865836403069e-06	0.7339240264649011	0.679231568262986	1.5603811136978683e-05	0.8330350014456658	0.5532202871577842
1.639508e-06	-9.245282317112886e-05	0.7320834414696228	0.6812149632667025	1.570700059092491e-05	0.8313341860604408	0.5557728590355185
1.649598e-06	5.407211933138069e-06	0.7302759493085825	0.6831522801192988	1.5808511582285054e-05	0.8296307924682891	0.5583124106972094
1.659683e-06	-7.873878531957805e-05	0.7285036460307075	0.6850419195349737	1.590634257711163e-05	0.827924662648526	0.56083932879686
1.669763e-06	-2.8655780599039342e-05	0.7266401722894019	0.6870182378904235	1.6011426339057055e-05	0.8262158585754478	0.563353667585532
1.679838e-06	-3.107389354253469e-05	0.7249039317333437	0.6888499755330937	1.610666417067425e-05	0.8245045293702905	0.5658553532383087
1.689907e-06	-7.614831762681247e-05	0.7230403493635887	0.6908057957151305	1.62109568828541e-05	0.8227909584427078	0.5683441197392082
1.699970e-06	6.145299299771051e-06	0.7212759437239222	0.6926478275194351	1.630838144980513e-05	0.8210752886919006	0.5708199103338539
1.710026e-06	-9.105306950938703e-05	0.7194713637912155	0.694522100723753	1.6407695493247084e-05	0.8193574551270678	0.5732829671798064
1.720078e-06	-3.191998309316396e-06	0.717641892352907	0.6964123163255678	1.6509639400083214e-05	0.8176373906285643	0.5757335296589425
1.730126e-06	-5.834816279118328e-05	0.7159002542825401	0.6982025655307218	1.660412625395151e-05	0.8159150260219372	0.578171834350243
1.740169e-06	-4.8773579357545915e-05	0.714034374995415	0.7001106405033644	1.670803117252993e-05	0.8141905732614856	0.5805977179880878
1.750207e-06	-9.157143444970102e-06	0.7123022748347392	0.7018728297785831	1.6801939975983094e-05	0.81246425722926	0.583011003706278
1.760238e-06	-8.710884082984892e-05	0.7104663966244177	0.7037311217216132	1.690280692649133e-05	0.8107362373778061	0.5854116099948591
1.770263e-06	1.0023014235340653e-05	0.7086827835529874	0.7055272582934835	1.7000506985795007e-05	0.809006519727632	0.5877996688916788
1.780283e-06	-8.007159457569322e-05	0.706917834624623	0.7072956727410151	1.7095635275374116e-05	0.8072749478898273	0.5901755316998627
1.790300e-06	-1.9075692898946928e-05	0.7050732365484743	0.7091344941117789	1.719734159610043e-05	0.8055415360300892	0.5925393096112157
1.800312e-06	-3.465007104363664e-05	0.7033539521527917	0.7108397968532765	1.728905665584363e-05	0.8038063740858082	0.5948910090765489
1.810319e-06	-6.761396711380919e-05	0.701500796059092	0.7126686667426854	1.7390544030861685e-05	0.8020697344162596	0.5972303917509557
1.820319e-06	6.71395577484428e-06	0.6997618169590046	0.7143762310443583	1.748384190888879e-05	0.8003317838473544	0.5995573662778456
1.830901e-06	6.648962400197551e-06	0.6978412888942453	0.7162524244079114	1.7587962908351012e-05	0.7984902620538029	0.6020077251131523
1.841480e-06	-2.8198772119686716e-05	0.6959349568476355	0.7181048217651141	1.7690603464382196e-05	0.796646790067211	0.6044451104630195
1.852054e-06	-7.085865565405342e-05	0.6940579694441825	0.7199191135329458	1.7790775527787494e-05	0.7948017640062357	0.6068691420858903
1.862620e-06	-8.806763154561939e-05	0.6922054589162064	0.7217004883541978	1.7889027239887227e-05	0.7929558123230298	0.609279147339794
1.873181e-06	-6.591749634159007e-05	0.690353113025145	0.7234725806769466	1.7987247805994663e-05	0.7911084188082655	0.611675951274157
1.883739e-06	-2.1963970980433785e-05	0.6884790172284055	0.7252562597825578	1.808700227114726e-05	0.789259400276343	0.614059930909262
1.894290e-06	1.0622269564058112e-05	0.6865797611075736	0.7270544900656574	1.8188390691991572e-05	0.7874095372352334	0.6164302234155769
1.904834e-06	5.991746731991112e-06	0.6846726256024845	0.7288507362380123	1.8289953075268006e-05	0.7855587848483272	0.6187870354274542
1.915375e-06	-3.138885505879242e-05	0.6827826644401156	0.7306215382499908	1.8389797980777928e-05	0.7837065594384682	0.6211312488958626
1.925911e-06	-7.27743848268186e-05	0.6809233819606663	0.7323546562992013	1.8487070384268198e-05	0.7818533636727204	0.6234623624340777
1.936440e-06	-8.565895906656649e-05	0.679087118885226	0.7340576800406764	1.858253048234451e-05	0.7799996957188238	0.6257798928802618
1.946964e-06	-5.972381507143286e-05	0.677248150770441	0.7357546729114753	1.8678169562485133e-05	0.7781449871690747	0.6280846906228225
1.957485e-06	-1.5275413138463173e-05	0.6753858436270155	0.737464549652979	1.8775452851853448e-05	0.7762891962288063	0.6303769376063154
1.967999e-06	1.3986473569097014e-05	0.6734991347944566	0.7391880107492897	1.887429443543481e-05	0.7744330699185508	0.6326558463021503
1.978507e-06	4.827434190003302e-06	0.6716075137788118	0.7409071111904171	1.897306554437001e-05	0.7725764279223671	0.6349217768030472
1.989012e-06	-3.472646156303886e-05	0.6697359494301248	0.7425993245586674	1.9069892721478605e-05	0.770718774101232	0.6371754631843833
1.999512e-06	-7.437702164699149e-05	0.6678960763784227	0.7442545435711899	1.9164071762740845e-05	0.7688606911982219	0.6394163253803666
2.010004e-06	-8.276868799510528e-05	0.6660773786609082	0.745882644110687	1.925657940550581e-05	0.7670025375814057	0.6416440656414338
2.020494e-06	-5.329724516386768e-05	0.6642530624759324	0.7475077699601124	1.93494821508413e-05	0.7651437236688281	0.6438595202028139
2.030979e-06	-8.806945204110588e-06	0.6624040043337963	0.7491468046818154	1.9444126190348924e-05	0.7632843439279253	0.646062698146583
2.041458e-06	1.6779820653300486e-05	0.660531627172649	0.7507982213771438	1.954022782520418e-05	0.7614250839198592	0.6482529145293643
2.051931e-06	3.180366022117064e-06	0.6586574724075253	0.7524429108122469	1.9636003432835362e-05	0.7595656479920059	0.650430646575722
2.062402e-06	-3.815735336045046e-05	0.6568061275391297	0.7540594866262559	1.972962189067515e-05	0.7577056459267105	0.6525964708313464
2.072867e-06	-7.561824870339016e-05	0.6549871341956397	0.7556400256207038	1.982054719436844e-05	0.7558457115518051	0.6547497689468026
2.083326e-06	-7.940163560240448e-05	0.6531871116869247	0.7571965338150076	1.990997250396989e-05	0.7539860609080182	0.6568904167058637
2.093781e-06	-4.668121866841746e-05	0.6513785592020211	0.7587529047277171	2.000001106658229e-05	0.7521261132164943	0.6590192026169258
2.104233e-06	-2.6176071000059064e-06	0.6495440766218009	0.7603239391987227	2.0091872047265817e-05	0.750266087571627	0.6611359901232728
2.114678e-06	1.8982521221480665e-05	0.6476876923570599	0.7619059343572815	2.018506400392994e-05	0.7484065846641786	0.6632402156261809
2.125119e-06	1.0802634179838e-06	0.6458327936275544	0.7634788816162831	2.0277666505840356e-05	0.7465472175504378	0.6653324368738649
2.135556e-06	-4.162407602853368e-05	0.6440032960400993	0.7650227140137174	2.036791448034436e-05	0.7446877140029764	0.6674130716416704
