#position_x	position_y	position_z	radius	msat
5.653e+10	0	0	4.564761909157799e-09	400000
5.654e+10	0	0	1.0660080425707314e-08	400000
5.655e+10	0	0	7.905880468872525e-09	400000
5.656e+10	0	0	9.773869164777092e-10	400000
5.657e+10	0	0	4.813885179743935e-09	400000
5.658e+10	0	0	1.7681897151327393e-09	400000
5.659e+10	0	0	8.294013461515395e-09	400000
5.66e+10	0	0	4.7066819279519275e-09	400000
5.661e+10	0	0	1.3951636101680913e-08	400000
5.662e+10	0	0	4.966594636609015e-09	400000
5.663e+10	0	0	7.117763323847397e-09	400000
5.664e+10	0	0	1.0080931151630351e-09	400000
5.665e+10	0	0	2.2713643893332087e-09	400000
5.666e+10	0	0	1.1787544195027231e-08	400000
5.667e+10	0	0	1.6022700385356114e-09	400000
5.668e+10	0	0	2.6580850324046966e-08	400000
5.669e+10	0	0	6.030058146375538e-09	400000
5.67e+10	0	0	1.4079790155018342e-08	400000
5.671e+10	0	0	2.862598050080195e-08	400000
5.672e+10	0	0	8.129216973999476e-09	400000
5.673e+10	0	0	4.907621192097235e-08	400000
5.674e+10	0	0	1.5416228259658715e-08	400000
5.675e+10	0	0	1.109925914581287e-08	400000
5.676e+10	0	0	5.2017919446791804e-09	400000
5.677e+10	0	0	1.4276422044626701e-09	400000
5.678e+10	0	0	1.9624609603946492e-08	400000
5.679e+10	0	0	2.618476685126869e-08	400000
5.68e+10	0	0	1.396554785082203e-08	400000
5.681e+10	0	0	3.752338955105112e-09	400000
5.682e+10	0	0	5.493505847374366e-09	400000
5.683e+10	0	0	1.5455335354359813e-09	400000
5.684e+10	0	0	7.104145707002765e-09	400000
5.685e+10	0	0	1.1557763792208479e-08	400000
5.686e+10	0	0	3.1493875282468668e-09	400000
5.687e+10	0	0	6.43937459289259e-09	400000
5.688e+10	0	0	5.340461781734276e-09	400000
5.689e+10	0	0	3.987818662673288e-09	400000
5.69e+10	0	0	1.4833222573648546e-09	400000
5.691e+10	0	0	8.526720884930857e-09	400000
5.692e+10	0	0	1.7618765530417285e-09	400000
5.693e+10	0	0	1.0091268535217379e-08	400000
5.694e+10	0	0	1.0546761746954684e-08	400000
5.695e+10	0	0	4.751594258315243e-08	400000
5.696e+10	0	0	2.9074749737082764e-08	400000
5.697e+10	0	0	2.311946993594793e-09	400000
5.698e+10	0	0	2.7697090293769726e-08	400000
5.699e+10	0	0	1.2366342230557092e-08	400000
5.7e+10	0	0	1.7650559101831333e-09	400000
5.701e+10	0	0	1.584806839679813e-09	400000
5.702e+10	0	0	3.1054643696460544e-08	400000
5.703e+10	0	0	7.422131044345097e-09	400000
5.704e+10	0	0	8.552132130260717e-09	400000
5.705e+10	0	0	1.4591193520562705e-09	400000
5.706e+10	0	0	5.697424647967688e-09	400000
5.707e+10	0	0	5.271310957821964e-09	400000
5.708e+10	0	0	1.0597343297107658e-08	400000
5.709e+10	0	0	3.829837710049877e-09	400000
5.71e+10	0	0	3.211653218329574e-08	400000
5.711e+10	0	0	3.256675697510652e-09	400000
5.712e+10	0	0	1.1382345913064069e-08	400000
5.713e+10	0	0	3.313470732627993e-09	400000
5.714e+10	0	0	4.104754721915322e-08	400000
5.715e+10	0	0	5.0660541007355864e-09	400000
5.716e+10	0	0	5.356515874180275e-09	400000
5.717e+10	0	0	2.977489216803524e-09	400000
5.718e+10	0	0	2.491703099735036e-09	400000
5.719e+10	0	0	1.3007205950754034e-08	400000
5.72e+10	0	0	8.201127916080993e-09	400000
5.721e+10	0	0	7.657224563932175e-09	400000
5.722e+10	0	0	1.387633832693533e-08	400000
5.723e+10	0	0	1.1568598816431434e-08	400000
5.724e+10	0	0	1.7585985433363408e-08	400000
5.725e+10	0	0	4.8158566733946866e-09	400000
5.726e+10	0	0	6.559977280635047e-09	400000
5.727e+10	0	0	3.430655451365645e-09	400000
5.728e+10	0	0	7.06954819955184e-09	400000
5.729e+10	0	0	3.482995191207556e-08	400000
5.73e+10	0	0	8.658499405478532e-09	400000
5.731e+10	0	0	3.841648617441791e-08	400000
5.732e+10	0	0	6.821294701066107e-09	400000
5.733e+10	0	0	1.5006899694617522e-08	400000
5.734e+10	0	0	7.928154506781478e-09	400000
5.735e+10	0	0	2.464845047567073e-09	400000
5.736e+10	0	0	8.006823979938429e-09	400000
5.737e+10	0	0	1.946489572955e-09	400000
5.738e+10	0	0	1.4128399143309646e-08	400000
5.739e+10	0	0	7.406597100646671e-08	400000
5.74e+10	0	0	6.804854475973583e-09	400000
5.741e+10	0	0	2.5034197116289224e-08	400000
5.742e+10	0	0	2.700633800057775e-08	400000
5.743e+10	0	0	2.8279435870604284e-08	400000
5.744e+10	0	0	3.615277539966882e-09	400000
5.745e+10	0	0	5.1565896457193595e-09	400000
5.746e+10	0	0	5.513771445775171e-08	400000
5.747e+10	0	0	6.005816589240859e-09	400000
5.748e+10	0	0	3.672069239133226e-08	400000
5.749e+10	0	0	1.3493198237092184e-08	400000
5.75e+10	0	0	9.033571924699844e-09	400000
5.751e+10	0	0	2.3169612767603605e-09	400000
5.752e+10	0	0	5.8867006637245275e-09	400000
5.753e+10	0	0	6.611373361357331e-09	400000
5.754e+10	0	0	6.190552679722929e-09	400000
5.755e+10	0	0	2.558368905376563e-08	400000
5.756e+10	0	0	1.1391227507785853e-08	400000
5.757e+10	0	0	1.7881744159993842e-08	400000
5.758e+10	0	0	1.7141175784120744e-08	400000
5.759e+10	0	0	3.017710869769839e-09	400000
5.76e+10	0	0	4.050397034465806e-08	400000
5.761e+10	0	0	1.2705641996292583e-08	400000
5.762e+10	0	0	1.1056722671061096e-08	400000
5.763e+10	0	0	3.1505664312418366e-09	400000
5.764e+10	0	0	4.3597836807901486e-08	400000
5.765e+10	0	0	1.9779756480145163e-08	400000
5.766e+10	0	0	4.9886002367670044e-09	400000
5.767e+10	0	0	1.242900754800315e-08	400000
5.768e+10	0	0	4.7076365151494306e-09	400000
5.769e+10	0	0	2.402058525863668e-08	400000
5.77e+10	0	0	1.534958041154126e-08	400000
5.771e+10	0	0	1.8807737680123313e-08	400000
5.772e+10	0	0	1.1628172422869433e-08	400000
5.773e+10	0	0	3.08187893000357e-08	400000
5.774e+10	0	0	4.254827153349346e-09	400000
5.775e+10	0	0	5.34053616326778e-09	400000
5.776e+10	0	0	6.109361354910501e-09	400000
5.777e+10	0	0	1.4503922678359437e-08	400000
5.778e+10	0	0	1.8198918412634827e-08	400000
5.779e+10	0	0	7.31749381335252e-09	400000
5.78e+10	0	0	3.445855337106524e-08	400000
5.781e+10	0	0	1.3056656736664227e-08	400000
5.782e+10	0	0	2.9279358375421134e-08	400000
5.783e+10	0	0	7.3926672116474295e-09	400000
5.784e+10	0	0	5.500163270098231e-09	400000
5.785e+10	0	0	3.6956211727732434e-08	400000
5.786e+10	0	0	9.056140196457025e-09	400000
5.787e+10	0	0	2.5451719721431092e-08	400000
5.788e+10	0	0	1.3653455624614274e-09	400000
5.789e+10	0	0	1.1557520350874631e-08	400000
5.79e+10	0	0	2.0132913606440668e-08	400000
5.791e+10	0	0	2.8258817209725424e-08	400000
5.792e+10	0	0	5.1138821325265275e-09	400000
5.793e+10	0	0	6.504009209447536e-08	400000
5.794e+10	0	0	3.337696148689802e-09	400000
5.795e+10	0	0	6.245559302446613e-08	400000
5.796e+10	0	0	2.3624241122221278e-09	400000
5.797e+10	0	0	3.584627162643809e-09	400000
5.798e+10	0	0	1.961280657707685e-08	400000
5.799e+10	0	0	1.7367006335063764e-09	400000
5.8e+10	0	0	1.1997166024884658e-08	400000
5.801e+10	0	0	1.744134746212604e-08	400000
5.802e+10	0	0	2.3818093413747217e-09	400000
5.803e+10	0	0	3.3336948323554168e-09	400000
5.804e+10	0	0	1.5853390871755266e-08	400000
5.805e+10	0	0	1.0357251943244769e-09	400000
5.806e+10	0	0	1.1300786777299042e-08	400000
5.807e+10	0	0	2.207455275209381e-09	400000
5.808e+10	0	0	1.2143148242628059e-09	400000
5.809e+10	0	0	3.7364388728597645e-09	400000
5.81e+10	0	0	2.0920949159024276e-09	400000
5.811e+10	0	0	1.0881379545556776e-08	400000
5.812e+10	0	0	9.221129052107319e-08	400000
5.813e+10	0	0	2.2414758388151986e-08	400000
5.814e+10	0	0	1.0895261054349295e-08	400000
5.815e+10	0	0	3.0183971943893635e-09	400000
5.816e+10	0	0	7.630083760781221e-09	400000
5.817e+10	0	0	2.7717980978015724e-09	400000
5.818e+10	0	0	3.843148126343437e-09	400000
5.819e+10	0	0	1.260040167250773e-08	400000
5.82e+10	0	0	2.4524607776982664e-08	400000
5.821e+10	0	0	7.117683899077047e-08	400000
5.822e+10	0	0	2.7813448614003287e-09	400000
5.823e+10	0	0	1.4954639120711226e-08	400000
5.824e+10	0	0	3.9784597058943735e-08	400000
5.825e+10	0	0	3.4952376522620707e-09	400000
5.826e+10	0	0	7.659616081099747e-09	400000
5.827e+10	0	0	1.3035561707070516e-08	400000
5.828e+10	0	0	6.474743636031023e-09	400000
5.829e+10	0	0	1.069226657869104e-08	400000
5.83e+10	0	0	7.402232230519762e-09	400000
5.831e+10	0	0	1.4306307898397255e-09	400000
5.832e+10	0	0	1.5583599196956594e-08	400000
5.833e+10	0	0	2.047491959326868e-08	400000
5.834e+10	0	0	7.386234447845836e-09	400000
5.835e+10	0	0	2.0906182347437328e-08	400000
5.836e+10	0	0	8.53378054700277e-09	400000
5.837e+10	0	0	5.7545745359981796e-08	400000
5.838e+10	0	0	4.818493496654952e-09	400000
5.839e+10	0	0	5.043783646696731e-09	400000
5.84e+10	0	0	2.190043784292189e-08	400000
5.841e+10	0	0	3.3775822517411367e-09	400000
5.842e+10	0	0	6.298780896108909e-09	400000
5.843e+10	0	0	5.3674522506544386e-08	400000
5.844e+10	0	0	9.520191123933144e-09	400000
5.845e+10	0	0	1.9344492784733358e-09	400000
5.846e+10	0	0	9.761746004025819e-09	400000
5.847e+10	0	0	3.4512010159843496e-08	400000
5.848e+10	0	0	5.1038743515082375e-09	400000
5.849e+10	0	0	1.9988937511566704e-08	400000
5.85e+10	0	0	1.3189705647892803e-08	400000
5.851e+10	0	0	1.763645946351217e-08	400000
5.852e+10	0	0	4.687303469532943e-09	400000
5.853e+10	0	0	4.9746977916331086e-08	400000
5.854e+10	0	0	3.742055760314599e-09	400000
5.855e+10	0	0	1.9903208287242567e-08	400000
5.856e+10	0	0	2.0561651726440205e-09	400000
5.857e+10	0	0	1.5800039021035175e-08	400000
5.858e+10	0	0	5.2567538950048975e-09	400000
5.859e+10	0	0	4.2026736775738546e-08	400000
5.86e+10	0	0	3.0118928862547365e-08	400000
5.861e+10	0	0	1.7027579747117755e-08	400000
5.862e+10	0	0	1.5951285704563188e-07	400000
5.863e+10	0	0	1.9488502643003195e-08	400000
5.864e+10	0	0	3.9277805446674785e-09	400000
5.865e+10	0	0	9.643301443069146e-09	400000
5.866e+10	0	0	1.0719273382931248e-08	400000
5.867e+10	0	0	5.208498072922652e-08	400000
5.868e+10	0	0	1.599261578476607e-08	400000
5.869e+10	0	0	3.02038964891577e-09	400000
5.87e+10	0	0	2.8618311608225476e-09	400000
5.871e+10	0	0	1.0381433515194915e-08	400000
5.872e+10	0	0	2.2977316771345964e-09	400000
5.873e+10	0	0	2.0189601183547678e-08	400000
5.874e+10	0	0	2.0237046573525518e-08	400000
5.875e+10	0	0	2.018620078509432e-08	400000
5.876e+10	0	0	5.588112544937483e-09	400000
5.877e+10	0	0	1.278435716499591e-08	400000
5.878e+10	0	0	1.3743234074079345e-08	400000
5.879e+10	0	0	7.798102250187707e-09	400000
5.88e+10	0	0	2.3325161045310645e-08	400000
5.881e+10	0	0	5.7241039479678585e-09	400000
5.882e+10	0	0	1.4928451577018287e-08	400000
5.883e+10	0	0	5.312885942231706e-09	400000
5.884e+10	0	0	2.2346151669799627e-08	400000
5.885e+10	0	0	1.103262078686225e-09	400000
5.886e+10	0	0	2.2357183259003728e-08	400000
5.887e+10	0	0	1.7023746072032118e-08	400000
5.888e+10	0	0	1.5285068005226067e-08	400000
5.889e+10	0	0	5.215296046857491e-09	400000
5.89e+10	0	0	2.23537366531371e-09	400000
5.891e+10	0	0	9.226126145747607e-09	400000
5.892e+10	0	0	1.8085730188718835e-08	400000
5.893e+10	0	0	1.3720340286742891e-08	400000
5.894e+10	0	0	1.7478687436281627e-08	400000
5.895e+10	0	0	1.3345438985374204e-09	400000
5.896e+10	0	0	4.56790624209893e-08	400000
5.897e+10	0	0	1.1099951359825406e-08	400000
5.898e+10	0	0	1.2045045994170351e-08	400000
5.899e+10	0	0	3.963296248397839e-09	400000
5.9e+10	0	0	1.077386952685165e-08	400000
5.901e+10	0	0	5.002586832122809e-08	400000
5.902e+10	0	0	6.576022575480002e-09	400000
5.903e+10	0	0	1.8013878181339182e-08	400000
5.904e+10	0	0	4.6533831812605684e-08	400000
5.905e+10	0	0	1.0346551316961632e-08	400000
5.906e+10	0	0	8.469403290060198e-09	400000
5.907e+10	0	0	8.475185831957036e-09	400000
5.908e+10	0	0	2.3533799503298225e-08	400000
5.909e+10	0	0	8.911971798386664e-09	400000
5.91e+10	0	0	1.946582296199186e-08	400000
5.911e+10	0	0	2.0011118170499173e-08	400000
5.912e+10	0	0	4.261640943539625e-08	400000
5.913e+10	0	0	1.1373905521372919e-08	400000
5.914e+10	0	0	2.698686888482655e-08	400000
5.915e+10	0	0	4.136901080008645e-09	400000
5.916e+10	0	0	2.7550029910961443e-08	400000
5.917e+10	0	0	4.652836213411941e-09	400000
5.918e+10	0	0	8.684586334314701e-08	400000
5.919e+10	0	0	2.0504068320320105e-08	400000
5.92e+10	0	0	1.2313072705426612e-08	400000
5.921e+10	0	0	8.796069620730283e-09	400000
5.922e+10	0	0	1.5182085251075965e-08	400000
5.923e+10	0	0	1.926132906109979e-08	400000
5.924e+10	0	0	2.526039455806185e-08	400000
5.925e+10	0	0	2.91228555432955e-08	400000
5.926e+10	0	0	1.466886864964596e-08	400000
5.927e+10	0	0	4.4218556930442806e-09	400000
5.928e+10	0	0	6.5153015971784705e-09	400000
5.929e+10	0	0	1.0813039326903368e-08	400000
5.93e+10	0	0	2.5212897433136087e-08	400000
5.931e+10	0	0	2.76047191098112e-09	400000
5.932e+10	0	0	4.940709311711429e-08	400000
5.933e+10	0	0	3.04101966961169e-08	400000
5.934e+10	0	0	1.1948810995594884e-08	400000
5.935e+10	0	0	2.0250116531952328e-08	400000
5.936e+10	0	0	1.2440913035154876e-08	400000
5.937e+10	0	0	3.877038854037969e-09	400000
5.938e+10	0	0	1.7906713076420716e-09	400000
5.939e+10	0	0	8.539886619030828e-09	400000
5.94e+10	0	0	2.110812140461008e-08	400000
5.941e+10	0	0	6.9993061908956915e-09	400000
5.942e+10	0	0	3.76623747085024e-09	400000
5.943e+10	0	0	3.3974536771178926e-09	400000
5.944e+10	0	0	1.9899172199747237e-08	400000
5.945e+10	0	0	1.77155384202184e-08	400000
5.946e+10	0	0	4.878266486853173e-08	400000
5.947e+10	0	0	4.332992100647401e-09	400000
5.948e+10	0	0	1.1642514338911269e-08	400000
5.949e+10	0	0	1.4284887670205994e-08	400000
5.95e+10	0	0	4.8380173923104924e-09	400000
5.951e+10	0	0	3.042072392075277e-08	400000
5.952e+10	0	0	3.2247882819327433e-09	400000
5.953e+10	0	0	1.1190370149793692e-08	400000
5.954e+10	0	0	3.976412488753344e-08	400000
5.955e+10	0	0	3.073297589439225e-09	400000
5.956e+10	0	0	8.636575417028808e-09	400000
5.957e+10	0	0	1.778396071092081e-08	400000
5.958e+10	0	0	2.082019440540386e-08	400000
5.959e+10	0	0	1.731608596210385e-08	400000
5.96e+10	0	0	9.252917194243199e-09	400000
5.961e+10	0	0	1.0756964455522101e-07	400000
5.962e+10	0	0	6.952153206813239e-09	400000
5.963e+10	0	0	4.637186365737548e-09	400000
5.964e+10	0	0	1.5921332177755787e-08	400000
5.965e+10	0	0	2.9205516890872427e-09	400000
5.966e+10	0	0	5.70439872761519e-08	400000
5.967e+10	0	0	1.5959778710702423e-08	400000
5.968e+10	0	0	3.99525000228556e-08	400000
5.969e+10	0	0	3.803645014064032e-09	400000
5.97e+10	0	0	4.7336110014113145e-09	400000
5.971e+10	0	0	3.256982193177665e-09	400000
5.972e+10	0	0	6.970482199329946e-09	400000
5.973e+10	0	0	1.1996831351109223e-08	400000
5.974e+10	0	0	2.028928033337964e-08	400000
5.975e+10	0	0	3.066162442989927e-09	400000
5.976e+10	0	0	5.179413490710559e-09	400000
5.977e+10	0	0	7.204186532721709e-09	400000
5.978e+10	0	0	5.550313271543079e-09	400000
5.979e+10	0	0	1.0399006265439113e-08	400000
5.98e+10	0	0	5.602498506050662e-09	400000
5.981e+10	0	0	2.497279095087775e-09	400000
5.982e+10	0	0	3.044831653596318e-09	400000
5.983e+10	0	0	2.6685771312611966e-09	400000
5.984e+10	0	0	5.633721098300192e-08	400000
5.985e+10	0	0	2.6129995114589292e-08	400000
5.986e+10	0	0	2.4834640469831912e-08	400000
5.987e+10	0	0	1.0229650699608754e-08	400000
5.988e+10	0	0	1.4053452143927017e-07	400000
5.989e+10	0	0	1.2510513411252003e-07	400000
5.99e+10	0	0	3.80662228037449e-09	400000
5.991e+10	0	0	1.5456618689004745e-08	400000
5.992e+10	0	0	3.322676430551966e-08	400000
5.993e+10	0	0	5.858214891473868e-09	400000
5.994e+10	0	0	5.163431785956689e-09	400000
5.995e+10	0	0	8.020515881722486e-09	400000
5.996e+10	0	0	3.541146719499871e-09	400000
5.997e+10	0	0	2.0329380518622393e-08	400000
5.998e+10	0	0	2.769165728477969e-08	400000
5.999e+10	0	0	5.563932735341588e-08	400000
6e+10	0	0	3.1538804131230905e-09	400000
6.001e+10	0	0	5.014633741776661e-09	400000
6.002e+10	0	0	4.014886005426709e-08	400000
6.003e+10	0	0	4.1865422596476575e-09	400000
6.004e+10	0	0	9.854174838623574e-10	400000
6.005e+10	0	0	2.4459091243311498e-08	400000
6.006e+10	0	0	1.3781309311271842e-08	400000
6.007e+10	0	0	1.3303677155631651e-09	400000
6.008e+10	0	0	3.8117467387096265e-09	400000
6.009e+10	0	0	1.821314087601501e-08	400000
6.01e+10	0	0	9.585220203157997e-09	400000
6.011e+10	0	0	2.5227730640228477e-09	400000
6.012e+10	0	0	4.811539039619549e-09	400000
6.013e+10	0	0	6.321669920637913e-09	400000
6.014e+10	0	0	1.1614268146631313e-08	400000
6.015e+10	0	0	1.9931888977852383e-09	400000
6.016e+10	0	0	2.8096493391720146e-09	400000
6.017e+10	0	0	2.8051632214093448e-08	400000
6.018e+10	0	0	1.157139076923669e-08	400000
6.019e+10	0	0	5.871292830535549e-08	400000
6.02e+10	0	0	1.7953074409100604e-08	400000
6.021e+10	0	0	6.201765493664667e-08	400000
6.022e+10	0	0	8.219176150955703e-09	400000
6.023e+10	0	0	8.658276342348328e-09	400000
6.024e+10	0	0	1.0849114809093251e-09	400000
6.025e+10	0	0	6.185850836227164e-09	400000
6.026e+10	0	0	1.5963213565201432e-08	400000
6.027e+10	0	0	3.5761202060820946e-08	400000
6.028e+10	0	0	9.175748244690883e-08	400000
6.029e+10	0	0	3.467260220775686e-08	400000
6.03e+10	0	0	1.286407835069046e-08	400000
6.031e+10	0	0	4.51300280084436e-09	400000
6.032e+10	0	0	6.779470637503727e-09	400000
6.033e+10	0	0	1.3777401522541536e-08	400000
6.034e+10	0	0	3.204961185592092e-08	400000
6.035e+10	0	0	2.2974879285118655e-08	400000
6.036e+10	0	0	1.1640287010788145e-08	400000
6.037e+10	0	0	2.4833813324541692e-08	400000
6.038e+10	0	0	4.377685201275802e-09	400000
6.039e+10	0	0	3.491361741027597e-08	400000
6.04e+10	0	0	1.0977875785771467e-08	400000
6.041e+10	0	0	2.922038173549868e-08	400000
6.042e+10	0	0	1.9970170954043676e-08	400000
6.043e+10	0	0	6.632855710651419e-09	400000
6.044e+10	0	0	1.414765335188271e-09	400000
6.045e+10	0	0	2.2067379310732683e-08	400000
6.046e+10	0	0	1.707106958426821e-08	400000
6.047e+10	0	0	6.727652546048491e-08	400000
6.048e+10	0	0	3.1722574678381557e-09	400000
6.049e+10	0	0	3.7154394074512115e-08	400000
6.05e+10	0	0	1.090711099744815e-08	400000
6.051e+10	0	0	2.914837867790439e-08	400000
6.052e+10	0	0	5.014045625841142e-08	400000
6.053e+10	0	0	2.6902443177972625e-09	400000
6.054e+10	0	0	9.091553316756629e-09	400000
6.055e+10	0	0	2.2951806184404824e-08	400000
6.056e+10	0	0	2.746262289778817e-08	400000
6.057e+10	0	0	2.0324974313466482e-08	400000
6.058e+10	0	0	7.406585981088592e-09	400000
6.059e+10	0	0	8.91223716716655e-09	400000
6.06e+10	0	0	2.823510354329364e-09	400000
6.061e+10	0	0	3.781620573718966e-09	400000
6.062e+10	0	0	9.16823343935885e-09	400000
6.063e+10	0	0	9.055260406308183e-09	400000
6.064e+10	0	0	6.424874369531437e-08	400000
6.065e+10	0	0	1.0918558801545825e-08	400000
6.066e+10	0	0	7.310793219971529e-09	400000
6.067e+10	0	0	2.2153236205245833e-08	400000
6.068e+10	0	0	3.348527471356682e-09	400000
6.069e+10	0	0	6.870444915349299e-09	400000
6.07e+10	0	0	2.5418304986694393e-09	400000
6.071e+10	0	0	1.3263759994325185e-08	400000
6.072e+10	0	0	2.542263639314399e-08	400000
6.073e+10	0	0	9.343004674914009e-09	400000
6.074e+10	0	0	2.348369407442382e-08	400000
6.075e+10	0	0	4.095097518744748e-08	400000
6.076e+10	0	0	1.5987206008075301e-09	400000
6.077e+10	0	0	2.203104437113077e-08	400000
6.078e+10	0	0	1.7722155904587577e-08	400000
6.079e+10	0	0	4.5357149503513566e-08	400000
6.08e+10	0	0	8.122484941156362e-09	400000
6.081e+10	0	0	1.0392196996297126e-08	400000
6.082e+10	0	0	5.785133617521599e-09	400000
6.083e+10	0	0	4.469652772823676e-09	400000
6.084e+10	0	0	2.0635351897379156e-09	400000
6.085e+10	0	0	7.879632522785605e-09	400000
6.086e+10	0	0	1.3626202113262409e-08	400000
6.087e+10	0	0	8.210123984312121e-09	400000
6.088e+10	0	0	1.1895245946562838e-08	400000
6.089e+10	0	0	2.6280383958038273e-08	400000
6.09e+10	0	0	3.2810390295017704e-08	400000
6.091e+10	0	0	5.085769663681902e-08	400000
6.092e+10	0	0	1.0874665112174726e-08	400000
6.093e+10	0	0	1.5873255453233597e-08	400000
6.094e+10	0	0	1.2289478782042257e-08	400000
6.095e+10	0	0	5.873673395645648e-08	400000
6.096e+10	0	0	1.465545173097549e-08	400000
6.097e+10	0	0	3.131305409284159e-08	400000
6.098e+10	0	0	1.0396841625150648e-08	400000
6.099e+10	0	0	3.261497200633945e-09	400000
6.1e+10	0	0	6.305533460567929e-09	400000
6.101e+10	0	0	1.1264848120028264e-08	400000
6.102e+10	0	0	3.3865410059830107e-09	400000
6.103e+10	0	0	5.186827907234046e-08	400000
6.104e+10	0	0	4.632944363179257e-08	400000
6.105e+10	0	0	3.2666758144946545e-09	400000
6.106e+10	0	0	5.985976261590166e-09	400000
6.107e+10	0	0	1.848522629336211e-08	400000
6.108e+10	0	0	3.966247377739229e-09	400000
6.109e+10	0	0	2.1378219411450895e-08	400000
6.11e+10	0	0	2.6432550048797454e-08	400000
6.111e+10	0	0	1.3189818064554948e-09	400000
6.112e+10	0	0	8.857982624959993e-09	400000
6.113e+10	0	0	2.74798588360705e-08	400000
6.114e+10	0	0	1.497025736179761e-08	400000
6.115e+10	0	0	1.7732028197857515e-08	400000
6.116e+10	0	0	4.8324879671654055e-09	400000
6.117e+10	0	0	1.2603591204657864e-08	400000
6.118e+10	0	0	8.09930890250129e-09	400000
6.119e+10	0	0	2.423356237819716e-08	400000
6.12e+10	0	0	8.534621037308325e-09	400000
6.121e+10	0	0	1.0055034525203448e-08	400000
6.122e+10	0	0	3.567965981161258e-08	400000
6.123e+10	0	0	3.40859715242249e-09	400000
6.124e+10	0	0	7.0566449162053666e-09	400000
6.125e+10	0	0	3.3084682404925635e-08	400000
6.126e+10	0	0	3.772575329213429e-09	400000
6.127e+10	0	0	3.7654943404021875e-09	400000
6.128e+10	0	0	7.944903923431094e-09	400000
6.129e+10	0	0	1.446107935862251e-08	400000
6.13e+10	0	0	6.001280616093081e-09	400000
6.131e+10	0	0	5.011914498696477e-09	400000
6.132e+10	0	0	3.2425875749209324e-09	400000
6.133e+10	0	0	6.855932910711845e-09	400000
6.134e+10	0	0	7.691288408922196e-08	400000
6.135e+10	0	0	1.1942417613460609e-09	400000
6.136e+10	0	0	7.7378445214321e-09	400000
6.137e+10	0	0	9.08986897069035e-09	400000
6.138e+10	0	0	1.3156411713211634e-09	400000
6.139e+10	0	0	5.3436573020957395e-09	400000
6.14e+10	0	0	1.231172398245657e-08	400000
6.141e+10	0	0	2.2214203410233285e-09	400000
6.142e+10	0	0	1.9504276280234477e-08	400000
6.143e+10	0	0	8.8295120518669e-09	400000
6.144e+10	0	0	3.5360669470856786e-08	400000
6.145e+10	0	0	2.43726830588003e-08	400000
6.146e+10	0	0	3.116291372726195e-08	400000
6.147e+10	0	0	8.570007982870373e-09	400000
6.148e+10	0	0	1.2481627121300034e-08	400000
6.149e+10	0	0	1.0081169698320592e-08	400000
6.15e+10	0	0	6.494054532154828e-08	400000
6.151e+10	0	0	3.559262158355149e-08	400000
6.152e+10	0	0	3.67691517323145e-09	400000
6.153e+10	0	0	4.366518017798297e-09	400000
6.154e+10	0	0	3.790386423271455e-09	400000
6.155e+10	0	0	4.340717402535153e-09	400000
6.156e+10	0	0	7.652080554966058e-09	400000
6.157e+10	0	0	4.6129656419868256e-08	400000
6.158e+10	0	0	1.2362943071239726e-08	400000
6.159e+10	0	0	2.9198720353262283e-08	400000
6.16e+10	0	0	2.3611563744962634e-09	400000
6.161e+10	0	0	3.2997083036230513e-09	400000
6.162e+10	0	0	4.7431145643511196e-09	400000
6.163e+10	0	0	7.294717569116247e-08	400000
6.164e+10	0	0	1.7005263132510508e-09	400000
6.165e+10	0	0	4.925494789550271e-09	400000
6.166e+10	0	0	1.6873719602286916e-08	400000
6.167e+10	0	0	4.28640766676888e-08	400000
6.168e+10	0	0	1.7020711037393347e-09	400000
6.169e+10	0	0	3.443498081250885e-09	400000
6.17e+10	0	0	1.081625090881744e-08	400000
6.171e+10	0	0	7.784370301950658e-09	400000
6.172e+10	0	0	8.66313232441296e-09	400000
6.173e+10	0	0	1.2202789878320795e-08	400000
6.174e+10	0	0	5.173914350943678e-09	400000
6.175e+10	0	0	2.3280306371132365e-08	400000
6.176e+10	0	0	1.4118295584877407e-08	400000
6.177e+10	0	0	9.368135114667222e-09	400000
6.178e+10	0	0	2.9488514704389963e-08	400000
6.179e+10	0	0	6.964157606400058e-09	400000
6.18e+10	0	0	2.307828667614782e-08	400000
6.181e+10	0	0	8.486437934238405e-09	400000
6.182e+10	0	0	2.1693833310249493e-08	400000
6.183e+10	0	0	1.7277887949003873e-08	400000
6.184e+10	0	0	3.951511088947389e-09	400000
6.185e+10	0	0	8.725470458845321e-09	400000
6.186e+10	0	0	3.548703606785779e-08	400000
6.187e+10	0	0	4.4591119741327716e-09	400000
6.188e+10	0	0	1.0104885229477433e-08	400000
6.189e+10	0	0	1.4222262641630441e-09	400000
6.19e+10	0	0	3.279618549591342e-08	400000
6.191e+10	0	0	1.9916835182215004e-08	400000
6.192e+10	0	0	1.0825961290076168e-08	400000
6.193e+10	0	0	1.0737660739958602e-08	400000
6.194e+10	0	0	1.3199396131515719e-08	400000
6.195e+10	0	0	2.029593792306428e-08	400000
6.196e+10	0	0	1.5957074227473688e-08	400000
6.197e+10	0	0	1.0526014474983374e-08	400000
6.198e+10	0	0	5.065310627635411e-08	400000
6.199e+10	0	0	5.278847487956085e-09	400000
6.2e+10	0	0	6.81352198437688e-09	400000
