#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
7.241700000006237e-08	0.851494033014672	0.5237286256105963	0.025811595387431743	0.001	0	0
7.251800000006248e-08	0.8519770972405711	0.5224099415042521	0.03496968394273176	0.001	0	0
7.26190000000626e-08	0.8524587153573023	0.5209321068784356	0.04408943903671074	0.001	0	0
7.272000000006271e-08	0.8529388908801537	0.5192960621885594	0.053168112808232755	0.001	0	0
7.282100000006283e-08	0.8534176273211949	0.5175027949935008	0.06220297863749712	0.001	0	0
7.292200000006294e-08	0.8538949281892432	0.5155533394987779	0.07119133194669836	0.001	0	0
7.302300000006306e-08	0.854370796989828	0.513448776086261	0.08013049099117674	0.001	0	0
7.312400000006317e-08	0.8548452372251555	0.511190230830601	0.089017797640835	0.001	0	0
7.322500000006328e-08	0.8553182523940738	0.5087788750025859	0.09785061815160213	0.001	0	0
7.33260000000634e-08	0.8557898459920377	0.506215924559613	0.10662634392672825	0.001	0	0
7.342700000006351e-08	0.8562600215110739	0.5035026396234878	0.11534239226769748	0.001	0	0
7.352800000006363e-08	0.8567287824397477	0.5006403239457566	0.12399620711455271	0.001	0	0
7.362900000006374e-08	0.8571961322631295	0.49763032436077903	0.13258525977542715	0.001	0	0
7.373000000006386e-08	0.8576620744627591	0.494474030226762	0.14110704964508322	0.001	0	0
7.383100000006397e-08	0.8581266125166165	0.4911728728549647	0.1495591049122642	0.001	0	0
7.393200000006409e-08	0.8585897498990851	0.48772832492730334	0.15793898325566594	0.001	0	0
7.40330000000642e-08	0.8590514900809211	0.4841418999025713	0.1662442725283427	0.001	0	0
7.413400000006432e-08	0.859511836529222	0.4804151514115031	0.174472591430364	0.001	0	0
7.423500000006443e-08	0.8599707927073916	0.4765496726409191	0.18262159016954552	0.001	0	0
7.433600000006454e-08	0.8604283620751115	0.4725470957071681	0.19068895111007733	0.001	0	0
7.443700000006466e-08	0.8608845480883082	0.46840909101911626	0.19867238940888318	0.001	0	0
7.453800000006477e-08	0.8613393541991217	0.46413736663091315	0.2065696536395444	0.001	0	0
7.463900000006489e-08	0.8617927838558754	0.4597336675847759	0.21437852640362823	0.001	0	0
7.4740000000065e-08	0.862244840503046	0.4551997752440303	0.22209682492926547	0.001	0	0
7.484100000006512e-08	0.8626955275812311	0.4505375066166654	0.22972240165682428	0.001	0	0
7.494200000006523e-08	0.8631448485271235	0.44574871366962526	0.23725314481153612	0.001	0	0
7.504300000006535e-08	0.863592806773476	0.4408352826341186	0.2446869789629325	0.001	0	0
7.514400000006546e-08	0.8640394057490769	0.4357991333021668	0.2520218655709511	0.001	0	0
7.524500000006558e-08	0.8644846488787179	0.430642218314664	0.2592558035185817	0.001	0	0
7.534600000006569e-08	0.8649285395831661	0.4253665224411921	0.2663868296309304	0.001	0	0
7.54470000000658e-08	0.8653710812791372	0.4199740618518564	0.27341301918056193	0.001	0	0
7.554800000006592e-08	0.8658122773792638	0.4144668833813952	0.28033248637902397	0.001	0	0
7.564900000006603e-08	0.8662521312920716	0.40884706378582203	0.2871433848544232	0.001	0	0
7.575000000006615e-08	0.8666906464219478	0.4031167089918712	0.2938439081149539	0.001	0	0
7.585100000006626e-08	0.8671278261691161	0.3972779533394951	0.30043228999827115	0.001	0	0
7.595200000006638e-08	0.8675636739296088	0.39133295881769437	0.3069068051066127	0.001	0	0
7.605300000006649e-08	0.86799819309524	0.38528391429393344	0.3132657692275737	0.001	0	0
7.61540000000666e-08	0.8684313870535798	0.37913303473741466	0.3195075397404481	0.001	0	0
7.625500000006672e-08	0.8688632591879264	0.3728825604364806	0.32563051600804965	0.001	0	0
7.635600000006684e-08	0.869293812877281	0.366534756210409	0.3316331397539379	0.001	0	0
7.645700000006695e-08	0.8697230514963232	0.3600919106158711	0.33751389542496657	0.001	0	0
7.655800000006706e-08	0.8701509784153836	0.3535563351483315	0.34327131053910065	0.001	0	0
7.665900000006718e-08	0.8705775970004183	0.3469303634386495	0.3489039560184206	0.001	0	0
7.676000000006729e-08	0.871002910612986	0.3402163504451636	0.35441044650726733	0.001	0	0
7.686100000006741e-08	0.871426922610222	0.33341667164152605	0.3597894406754663	0.001	0	0
7.696200000006752e-08	0.871849636344814	0.32653372220056637	0.3650396415065889	0.001	0	0
7.706300000006764e-08	0.872271055164978	0.3195699161744518	0.3701597965711971	0.001	0	0
7.716400000006775e-08	0.8726911824144337	0.31252768567142275	0.37514869828504316	0.001	0	0
7.726500000006787e-08	0.8731100214323819	0.3054094800293753	0.3800051841521797	0.001	0	0
7.736600000006798e-08	0.8735275755534807	0.2982177649865657	0.3847281369929625	0.001	0	0
7.74670000000681e-08	0.873943848107822	0.29095502184971106	0.3893164851569048	0.001	0	0
7.756800000006821e-08	0.8743588424209088	0.2836237466597618	0.3937692027203853	0.001	0	0
7.766900000006832e-08	0.8747725618136332	0.27622644935561597	0.39808530966917455	0.001	0	0
7.777000000006844e-08	0.8751850096022529	0.2687656529360561	0.4022638720657871	0.001	0	0
7.787100000006855e-08	0.8755961890983698	0.2612438926201741	0.40630400220164065	0.001	0	0
7.797200000006867e-08	0.8760061036089085	0.2536637150065631	0.41020485873403256	0.001	0	0
7.807300000006878e-08	0.8764147564360926	0.24602767723154864	0.41396564680793685	0.001	0	0
7.81740000000689e-08	0.8768221508774261	0.23833834612672558	0.4175856181626246	0.001	0	0
7.827500000006901e-08	0.8772282902256711	0.23059829737607931	0.4210640712231325	0.001	0	0
7.837600000006913e-08	0.8776331777688262	0.22281011467295772	0.42440035117659286	0.001	0	0
7.847700000006924e-08	0.8780368167901068	0.21497638887716472	0.4275938500334523	0.001	0	0
7.857800000006935e-08	0.878439210567924	0.20709971717244374	0.4306440066736055	0.001	0	0
7.867900000006947e-08	0.8788403623758649	0.19918270222461934	0.4335503068774802	0.001	0	0
7.878000000006958e-08	0.8792402754826725	0.191227951340663	0.4363122833421118	0.001	0	0
