#t	<mx>	<my>	<mz>	u_x	u_y	u_z
1.615100e-06	1	0	0	0.001002117651521989	0.004655622476664373	0.0805425586935188
1.620100e-06	1	0	0	0.001294286546163316	0.006773388663739458	0.08083586102781795
1.625100e-06	1	0	0	0.0029267303251507165	0.006764638093057939	0.0796768528205515
1.630100e-06	1	0	0	0.0052289036051100645	0.006127166819464354	0.07957090773725477
1.635100e-06	1	0	0	0.005626263330858745	0.006643119980061762	0.07856205323717612
1.640100e-06	1	0	0	0.0058866489462317765	0.006467319586509535	0.0783778872087398
1.645100e-06	1	0	0	0.0066804562360385225	0.006160979455087752	0.07845142219450377
1.650100e-06	1	0	0	0.006845262550672616	0.006081087826989544	0.07662759206439046
1.655100e-06	1	0	0	0.006043281045510186	0.007910887678612902	0.07518343546411659
1.660100e-06	1	0	0	0.006022635420597199	0.007669295267537638	0.0741810792137045
1.665100e-06	1	0	0	0.006449629063376168	0.0062998545173721205	0.07373905833137981
1.670100e-06	1	0	0	0.005358112938702977	0.006084144225942469	0.07232381973664544
1.675100e-06	1	0	0	0.004904523607203845	0.006289303542262171	0.07135417660908101
1.680100e-06	1	0	0	0.004838533452719416	0.0060104526182254495	0.07035263785482133
1.685100e-06	1	0	0	0.0046732673893644895	0.006413839952172142	0.06953697319832082
1.690100e-06	1	0	0	0.004773034976370441	0.005569104116595071	0.06689681097666357
1.695100e-06	1	0	0	0.004153980888005894	0.006380979388463519	0.0658113525092994
1.700100e-06	1	0	0	0.004197696795492484	0.00543225273925089	0.0646133434153479
1.705100e-06	1	0	0	0.0038934147179420144	0.005409447309050613	0.06465781069151275
1.710100e-06	1	0	0	0.0034376468173111796	0.0057041200359755516	0.06406762072644119
1.715100e-06	1	0	0	0.0037870117811927297	0.006586295679185781	0.06313599445033266
1.720100e-06	1	0	0	0.003963652433264865	0.006032085353428491	0.06310295644307565
1.725100e-06	1	0	0	0.0037619873117758105	0.004863443061970098	0.06291606476585677
1.730100e-06	1	0	0	0.003868343491630902	0.004863346888317998	0.061526670538328575
1.735100e-06	1	0	0	0.0035380196373897116	0.0036719468963326172	0.06164500722798897
1.740100e-06	1	0	0	0.003787762266211888	0.0032974682053839035	0.06177791429946815
1.745100e-06	1	0	0	0.002638765376660573	0.0027392912601431735	0.06258798958615268
1.750100e-06	1	0	0	0.0024245183885000425	0.003513825111542274	0.0627305139516501
1.755100e-06	1	0	0	0.0016090674060110905	0.0034472971897882413	0.06265444359646288
1.760100e-06	1	0	0	0.0010365568053383766	0.003338154544864506	0.0625053549363309
1.765100e-06	1	0	0	0.00011265802311170608	0.0028453033252669943	0.06237053459675145
1.770100e-06	1	0	0	0.0006291706830233023	0.0031045661548028524	0.060920439421152814
1.775100e-06	1	0	0	0.00034992209328174763	0.003220231815398829	0.060673326194300416
1.780100e-06	1	0	0	-0.00027220667539771366	0.0033163725371232505	0.06105575266960284
1.785100e-06	1	0	0	-0.0006538842697768415	0.0042996899623410105	0.06013924633802506
1.790100e-06	1	0	0	-0.001136530911353992	0.00375127898719041	0.06087699842050609
1.795100e-06	1	0	0	-0.0016741198504362281	0.0037294837645165616	0.060043433493333
1.800100e-06	1	0	0	-0.0015493762648446864	0.00393057990174428	0.06030691839641461
1.805100e-06	1	0	0	-0.001806166863705731	0.00505551191746992	0.0599036194327669
1.810100e-06	1	0	0	-0.0008658167142596283	0.00560042600980054	0.05902376152425834
1.815100e-06	1	0	0	-0.0013362757705950008	0.006066655954950802	0.05884557524300121
1.820100e-06	1	0	0	-0.001072533342194424	0.005541942289765117	0.05709299388021375
1.825100e-06	1	0	0	-0.0018401655610727403	0.007012997486187746	0.057195057850839184
1.830100e-06	1	0	0	-0.002359638305453718	0.00722682138509326	0.05705977027491466
1.835100e-06	1	0	0	-0.0018236990842857603	0.006889373288244754	0.05663727668809603
1.840100e-06	1	0	0	-0.0014672456541300735	0.007828358576754882	0.05561596078440746
1.845100e-06	1	0	0	-0.0021944896938963024	0.00850668769820949	0.05569874252045941
1.850100e-06	1	0	0	-0.0014981736593105673	0.008451011316377209	0.05517612105164602
1.855100e-06	1	0	0	-0.0019247805830023001	0.007696812653391147	0.05493871468253158
1.860100e-06	1	0	0	-0.0014749425824652181	0.007572240242699323	0.055287673740322965
1.865100e-06	1	0	0	-0.0015673569008402058	0.008028125703587009	0.05499583672673618
1.870100e-06	1	0	0	-0.0012096098296993092	0.007754958851725168	0.054979227102116356
1.875100e-06	1	0	0	-0.00165301726023579	0.006407385665951071	0.05494761703947833
1.880100e-06	1	0	0	-0.0027919900249452284	0.006687895859604896	0.05451205078103266
1.885100e-06	1	0	0	-0.0016151820437373477	0.0072166084593748665	0.055308015413851525
1.890100e-06	1	0	0	-0.0008072059218604267	0.006468543073282718	0.05530566735272773
1.895100e-06	1	0	0	0.00036602564674625477	0.007336229062105085	0.05581038722330702
1.900100e-06	1	0	0	0.0005231013452131959	0.007727832436591583	0.054565126426971894
1.905100e-06	1	0	0	0.001081827851948042	0.007043943204220075	0.053797689783676744
1.910100e-06	1	0	0	0.0011149952342455124	0.006131269471434457	0.05247426256700265
1.915100e-06	1	0	0	-4.790170569127956e-05	0.0060357571672076645	0.052870587519139235
1.920100e-06	1	0	0	-0.0009251199176945566	0.007126265770799074	0.052482392510313176
1.925100e-06	1	0	0	-0.0006703979406811775	0.006964307807584436	0.051825764404760076
1.930100e-06	1	0	0	0.0002371867951616567	0.0062988190960610755	0.050387081308674586
1.935100e-06	1	0	0	0.0010880553441839815	0.007339723962654933	0.04985985075133843
1.940100e-06	1	0	0	0.001968922339844777	0.006961901178241261	0.04913880069119981
1.945100e-06	1	0	0	0.0015150522000089589	0.007411430851170342	0.049527865070009607
1.950100e-06	1	0	0	0.0021885814230079535	0.007603059590644323	0.04788454973551007
1.955100e-06	1	0	0	0.0023181513595215936	0.008517499989875518	0.04793989714770862
1.960100e-06	1	0	0	0.00271677142060318	0.009359553854832742	0.04679977013350547
1.965100e-06	1	0	0	0.0021930526254121075	0.009605161984452429	0.04601677084994715
1.965100e-06	1	0	0	0.0021930526254121075	0.009605161984452429	0.04601677084994715
1.965986e-06	1	0	0	0.002546451848339951	0.009650013031862529	0.046122547733056296
