#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
3.413396e-06	-0.01854171592377347	0.02432311361191949	0.0049321630303323935	0	0	-0.00048779542026490655
3.463535e-06	-0.023062803104133826	0.023224200814043233	-0.009952964542275943	0	0	-0.0005142393942603679
3.514450e-06	-0.019983431611170614	0.017849544744670136	-0.0009438944169475913	0	0	-0.0005406017218840812
3.566769e-06	-0.02561821276242423	0.02133880417954255	0.001603350185543909	0	0	-0.000567147910945913
3.618281e-06	-0.024984164758792993	0.02288946089511071	0.003505307380008705	0	0	-0.0005927217323077259
3.669255e-06	-0.021838445100674068	0.02157547622513645	-0.01352120579283194	0	0	-0.0006174529076774317
3.720095e-06	-0.013981868104501909	0.023444642773129454	-0.013869554674757117	0	0	-0.0006415261420775304
3.771037e-06	-0.010778719897240283	0.024223864226065157	-0.017459718293607537	0	0	-0.0006650298359890555
3.821444e-06	-0.008241020624306315	0.01527303740406723	-0.011557743471023386	0	0	-0.0006876557259469724
3.872747e-06	-0.003944264244855037	0.017322922612260865	-0.016695125242910457	0	0	-0.0007100175278421366
3.923831e-06	-0.006896633599923126	0.010723881367472474	-0.02280809918716531	0	0	-0.0007315937075208311
3.972874e-06	-0.02214855061514163	0.014022094599019264	-0.016924910943128535	0	0	-0.0007516413406737331
4.023619e-06	-0.022008742814472897	0.012269561789258785	-0.016958994033999607	0	0	-0.000771677560835095
4.072331e-06	-0.02030697611508814	0.024825926668123697	-0.019702841958352816	0	0	-0.0007902169485615383
4.122913e-06	-0.019878746648323096	0.018223978321809393	-0.02228378015599222	0	0	-0.0008087307967745482
4.173282e-06	-0.01767432629572313	0.014614555735070018	-0.021315452381886896	0	0	-0.0008264029770371629
4.225276e-06	-0.02060080418759754	0.011149351321170894	-0.021376366954986344	0	0	-0.0008438285720501157
4.275925e-06	-0.020027067472464875	0.011914751578730556	-0.021256497363345613	0	0	-0.0008599885493248245
4.327022e-06	-0.025330135019371928	0.008460345394479488	-0.031037320612926505	0	0	-0.0008754611014412282
4.377864e-06	-0.024958026137583474	0.011818588673973753	-0.03095768351363008	0	0	-0.0008900140551564066
4.428874e-06	-0.024762802147186097	0.00943049545606692	-0.03393301766854304	0	0	-0.0009037562160388252
4.480227e-06	-0.019073653650911886	0.01367606153855855	-0.025285432788531265	0	0	-0.0009167084094170228
4.531238e-06	-0.02249374760122206	0.008109872620839658	-0.022257753071522307	0	0	-0.0009286856183824364
4.582510e-06	-0.016374903411585623	0.01029393714343249	-0.02016167185248171	0	0	-0.0009398194690215104
4.633485e-06	-0.020607800811222834	0.016329057619592625	-0.023462124797390148	0	0	-0.0009499791328229555
4.682828e-06	-0.016506163633928483	0.018461210493953946	-0.023730775984591244	0	0	-0.0009589403603175918
4.733471e-06	-0.017305926183653647	0.004988551496282509	-0.02630795313008073	0	0	-0.0009672358349828828
4.782950e-06	-0.008754082740675052	0.0075954211999018665	-0.03152773389673159	0	0	-0.0009744509179199952
4.832642e-06	-0.010895326653574698	0.018321111642893927	-0.028313620333674752	0	0	-0.0009808052359635204
4.883118e-06	-0.011472238872246313	0.016304806690881603	-0.030155980580126206	0	0	-0.0009863387905754617
4.934108e-06	-0.014078889522224282	0.019280199480991102	-0.03626239005874829	0	0	-0.0009909810197551282
4.985085e-06	-0.003995985310423023	0.019004500805594	-0.03630259842247312	0	0	-0.0009946654043012854
5.036695e-06	0.0007457455857933761	0.012658182038648144	-0.02600558976581131	0	0	-0.0009974175042200106
5.086306e-06	-0.004995166687918866	0.022201341708615707	-0.03787582116782083	0	0	-0.000999132885513231
5.137045e-06	0.0005778467191620313	0.029647369695805493	-0.03968415347869903	0	0	-0.0009999425059075142
5.189126e-06	0.002452754466350882	0.021380762139376962	-0.030456209647482583	0	0	-0.0009997791184495942
5.240179e-06	0.0036241592851131432	0.021761831341125363	-0.04424231404775451	0	0	-0.0009986413459095666
5.290614e-06	-0.0036043421981020903	0.017974682333026498	-0.040176449848843665	0	0	-0.0009965680350852207
5.340955e-06	0.007206567913500364	0.019375233972117694	-0.040514851732035666	0	0	-0.0009935596801305977
5.392573e-06	0.008220724135992017	0.018887497745749608	-0.0444648472798036	0	0	-0.000989504008620159
5.443077e-06	0.012881500620777368	0.026180520202672513	-0.03896580463609924	0	0	-0.0009845879852281704
5.494293e-06	0.011061221250179028	0.023560883411428857	-0.052892610535575625	0	0	-0.0009786501319838325
5.544714e-06	0.01073957306205915	0.02199902217459768	-0.048714525725793704	0	0	-0.0009718730740341204
5.595149e-06	0.00982900277120619	0.018892465312842867	-0.06043064955249297	0	0	-0.0009641759253895059
5.646261e-06	0.010763926572491964	0.022520209917100423	-0.054598697524522115	0	0	-0.0009554462697555516
5.698664e-06	0.009282512347448693	0.023269766784358877	-0.06018323846134281	0	0	-0.0009455336255311783
5.750513e-06	0.00897641814437143	0.025450521620652984	-0.057125138826214956	0	0	-0.0009347765748016899
5.801633e-06	0.005972277817028504	0.0207025659667788	-0.06827292534518736	0	0	-0.000923257099793092
5.853121e-06	0.006126761406424614	0.01898772224826244	-0.06409199910297315	0	0	-0.0009107487237184408
5.904760e-06	0.010108492814407236	0.014686275684965253	-0.07138199085182066	0	0	-0.0008973028781010282
5.956115e-06	0.008656317853211842	0.014456631732338828	-0.06687340317037894	0	0	-0.000883049621877724
6.005799e-06	0.009491133976292022	0.024796685138576392	-0.05986865091770224	0	0	-0.0008684368330698697
6.055918e-06	0.010786766171233721	0.025177375377664308	-0.06704433268586735	0	0	-0.0008528894603695836
6.106595e-06	0.005066223966839376	0.020355490698375733	-0.06903721201567682	0	0	-0.0008363599014281729
6.156586e-06	0.007338293356914779	0.027068797104182158	-0.07342683221218	0	0	-0.0008192724092313092
6.206526e-06	0.007369268521302841	0.029514979001448435	-0.0755070634523676	0	0	-0.0008014429594773547
6.258197e-06	0.014980210896030478	0.020537184362664537	-0.07479221749187882	0	0	-0.0007822143649255967
6.309712e-06	0.01649807630679054	0.021768324244057592	-0.07727541558159402	0	0	-0.0007622716181999145
