#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
9.774610e-06	0.026510446675695788	0.0007302988349917937	-0.018617229780091657	0	0	-8.227495429114668e-07
9.841559e-06	0.02889883982672323	0.0027634775628141333	-0.027169527862732044	0	0	3.5407563923136034e-07
9.910134e-06	0.0106475635290376	0.003982954848860358	-0.033965222627657686	0	0	1.5542641620378644e-06
9.976717e-06	0.011660834933334273	0.012448349658033788	-0.017405151700979043	0	0	2.6981146451311975e-06
1.004453e-05	0.015673885863276966	0.0011134789815533475	-0.007812507564178284	0	0	3.824929337248481e-06
1.011320e-05	0.01744252433121447	0.007684775222839231	-0.012461094850450017	0	0	4.9106893889138455e-06
1.018102e-05	0.020284657923250248	0.012819732263805611	-0.01285111387431715	0	0	5.912661923870102e-06
1.024917e-05	0.017046184964744623	0.015677559030417863	-0.010794936221651612	0	0	6.8347557493647464e-06
1.031702e-05	0.019653894604240302	0.01212378299008939	-0.008365331072871195	0	0	7.655460957166799e-06
1.038372e-05	0.015693435799072914	0.027375947119505147	-0.01394252808927195	0	0	8.356071782796534e-06
1.045280e-05	0.03547047456202475	0.02815857465781912	-0.02377514046787853	0	0	8.96035553235978e-06
1.052124e-05	0.03606025992587843	0.01729653494655024	-0.020954377945648035	0	0	9.428807644361815e-06
1.058983e-05	0.019705011173140947	0.027701635595423834	-0.013518082324024218	0	0	9.761264232172433e-06
1.065697e-05	0.011597800685942043	0.020547115994159773	-0.015111938729475865	0	0	9.949209010477343e-06
1.072450e-05	0.02506610226300101	0.026872772797422898	-0.0119615115027597	0	0	9.998386663586039e-06
1.079346e-05	0.015218240029096984	0.023016699970512564	-0.024229767857214774	0	0	9.90314759849341e-06
1.086005e-05	0.019292828895737035	0.02633669608744395	-0.01593920935905105	0	0	9.672997852035714e-06
1.092780e-05	0.013632123437161657	0.034926504139009065	-0.01356210161628977	0	0	9.302727280939645e-06
1.099480e-05	0.0160399414996621	0.02687255466715927	-0.010423330649761363	0	0	8.806788703377432e-06
