#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
4.870191e-05	-2.840820764859882e-05	-0.03856146735036956	0.999256229617189	-3.3480064201552154e-06	0.0401774668858307	-0.999192559591708
4.871201e-05	-3.251185654756444e-05	-0.03852681157710861	0.9992575662624134	-3.344643057058662e-06	0.04014526907614	-0.9991938537439159
4.872210e-05	-3.617531844235918e-05	-0.03849175372132918	0.9992589171915371	-3.3412753617582342e-06	0.040113097022013086	-0.9991951458229461
4.873220e-05	-3.935437840416599e-05	-0.03845634461416882	0.9992602804125406	-3.337904404938196e-06	0.04008095070216144	-0.9991964358321488
4.874229e-05	-4.201067378676227e-05	-0.03842063962893083	0.9992616537652225	-3.3345313341813137e-06	0.04004883009543425	-0.9991977237748633
4.875239e-05	-4.411215774552865e-05	-0.03838469801182927	0.9992630349475851	-3.3311573600605733e-06	0.04001673518082612	-0.9991990096544187
4.876248e-05	-4.56334864369486e-05	-0.03834858216593113	0.9992644215438912	-3.3277837414706766e-06	0.03998466593748346	-0.9992002934741331
4.877258e-05	-4.65563252178798e-05	-0.03831235689694793	0.9992658110540505	-3.324411770376926e-06	0.03995262234470904	-0.9992015752373139
4.878267e-05	-4.68695701438136e-05	-0.03827608862999946	0.999267200923973	-3.321042756166296e-06	0.039920604381965166	-0.9992028549472572
4.879277e-05	-4.6569482089513404e-05	-0.03823984460681371	0.9992685885765299	-3.317678009789965e-06	0.039888612028874816	-0.9992041326072482
4.880286e-05	-4.565973187546103e-05	-0.0382036920730724	0.9992699714427402	-3.314318827889246e-06	0.03985664526522122	-0.9992054082205609
4.881296e-05	-4.4151355857721055e-05	-0.038167697465722496	0.9992713469928092	-3.3109664770967553e-06	0.03982470407094564	-0.9992066817904588
4.882305e-05	-4.206262252488831e-05	-0.03813192561007754	0.9992727127666419	-3.307622178702516e-06	0.03979278842614337	-0.9992079533201945
4.883315e-05	-3.941881171889467e-05	-0.03809643893640926	0.9992740664034678	-3.3042870938700967e-06	0.03976089831105814	-0.99920922281301
