#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	(B_x	B_y	B_z)@(0,0,0.001)
1.587317400235266e-06	-0.00015394255225671213	0.001489601100587	0.9999988786944972	0.00016408780617943074	0	0.07936587001176329	3.2241652749636644e-15	-3.1198132495889265e-14	4.188785507872884e-11
1.5883176002357172e-06	-9.938695832720144e-05	-0.0014824139970756262	0.9999988962848778	0.00017440026843440457	0	0.07941588001178586	2.081555587622473e-15	3.1047606151943123e-14	4.188785581555298e-11
1.5893178002361684e-06	0.00030747944851477864	0.0007957215304013906	0.9999996361417514	-0.00043295167320124713	0	0.07946589001180841	-6.439834510559131e-15	-1.6665552761414903e-14	4.188788680660523e-11
1.5903180002366196e-06	-0.0003748128139027494	0.0002558145301864515	0.9999998970371351	0.0004930589168632679	0	0.07951590001183098	7.850061217521305e-15	-5.3577669914352015e-15	4.188789773496552e-11
1.5913182002370708e-06	0.00027030203138696945	-0.0011902483873354852	0.9999992551225166	-0.0003271717385456734	0	0.07956591001185354	-5.661192507038006e-15	2.492850393066839e-14	4.188787084650886e-11
1.592318400237522e-06	-4.1649132888158594e-05	0.0015792395427824308	0.9999987521331296	1.132481828428195e-05	0	0.07961592001187609	8.722973993988272e-16	-3.307551563909192e-14	4.188784977733867e-11
1.5933186002379733e-06	-0.00020642922949444629	-0.00124440220116653	0.999999204424751	0.00030971285236684835	0	0.07966593001189866	4.323443672439693e-15	2.6062698755304922e-14	4.188786872288582e-11
1.5943188002384245e-06	0.00036015894211808614	0.00033910897816732266	0.9999998776453112	-0.0004887930922610026	0	0.07971594001192121	-7.543151244552339e-15	-7.102281830512015e-15	4.188789692268268e-11
1.5953190002388757e-06	-0.0003488875550944124	0.000721760219954643	0.9999996786697777	0.00044383415838867364	0	0.07976595001194378	7.307083866756735e-15	-1.51165106977524e-14	4.1887888588015025e-11
1.5963192002393269e-06	0.00017755520642439147	-0.0014519501037180875	0.9999989301569502	-0.0001954430571927298	0	0.07981596001196634	-3.718707547396583e-15	3.0409571861464547e-14	4.1887857234383036e-11
1.597319400239778e-06	7.546610612911805e-05	0.0015167091691897815	0.9999988469484167	-0.00014252971311878369	0	0.0798659700119889	-1.5805584307350995e-15	-3.1765882557059306e-14	4.188785374895213e-11
1.5983196002402293e-06	-0.0002942218608967243	-0.0008862533337804735	0.9999995639941676	0.0004151737386604949	0	0.07991598001201146	6.1621682447911136e-15	1.8561646417494656e-14	4.188788378449431e-11
1.5993198002406805e-06	0.00037831442222198387	-0.00015053614573010102	0.99999991710853	-0.0004975221506825368	0	0.07996599001203401	-7.923398730664344e-15	3.152821663502719e-15	4.188789857571413e-11
1.6003200002411317e-06	-0.0002889803005555576	0.001118479429004814	0.9999993327468538	0.00035183040965475795	0	0.08001600001205658	6.052389261716734e-15	-2.3425378382352203e-14	4.188787409802947e-11
1.601320200241583e-06	6.695814243150686e-05	-0.001573882912969563	0.9999987592038221	-4.487658138938155e-05	0	0.08006601001207914	-1.4023680557389397e-15	3.2963326646637886e-14	4.188785007351514e-11
1.6023204002420341e-06	0.00018608875528485245	0.0013079233228032766	0.9999991273533977	-0.00028264650690672526	0	0.0801160200121017	-3.897433776790408e-15	-2.739308201585017e-14	4.188786549452851e-11
1.6033206002424854e-06	-0.000354123635421789	-0.0004424011166398357	0.9999998394388384	0.0004806180715050463	0	0.08016603001212426	7.416748076690683e-15	9.265627319837526e-15	4.1887895322293694e-11
1.6043208002429366e-06	0.0003599457361473673	-0.0006260388113932728	0.9999997392572029	-0.0004582974974826064	0	0.08021604001214683	-7.538685869143594e-15	1.3111726204901277e-14	4.188789112589516e-11
1.6053210002433878e-06	-0.00020065874816511687	0.0014076779752585902	0.9999989890888814	0.00022591545921094708	0	0.08026605001216938	4.202586994093703e-15	-2.948233857128361e-14	4.1887859702917995e-11
1.606321200243839e-06	-5.089730308747525e-05	-0.0015441877813473415	0.9999988064460681	0.00011001532723369267	0	0.08031606001219194	1.0659906231143022e-15	3.2341393264292864e-14	4.188785205239372e-11
1.6073214002442902e-06	0.00027945480277780387	0.0009728977893756793	0.9999994876873209	-0.0003955203949028794	0	0.0803660700122145	-5.852887702780887e-15	-2.0376323651975893e-14	4.18878805881606e-11
1.6083216002447414e-06	-0.00038013610389175587	4.4433496585636835e-05	0.9999999267611009	0.0004997379937265123	0	0.08041608001223706	7.961551942337243e-15	-9.306129763116254e-16	4.188789898004008e-11
1.6093218002451926e-06	0.0003065783898308932	-0.0010415517239089926	0.999999410589675	-0.00037489980394133016	0	0.08046609001225963	-6.4209627816141455e-15	2.1814208294441835e-14	4.188787735870195e-11
1.6103220002456438e-06	-9.228294070672947e-05	0.001561397153816173	0.9999987767606453	7.822562946969762e-05	0	0.08051610001228218	1.9327693905061586e-15	-3.270182551843268e-14	4.188785080893363e-11
1.611322200246095e-06	-0.00016464223760296782	-0.0013656125799166223	0.9999990539971602	0.0002543033998957293	0	0.08056611001230475	3.4482589608271253e-15	2.86013229914391e-14	4.1887862421789615e-11
1.6123224002465462e-06	0.0003463977586763044	0.0005438321564544117	0.9999997921275676	-0.00047027201852559657	0	0.0806161200123273	-7.25493769251632e-15	-1.1389994050020498e-14	4.188789334052382e-11
1.6133226002469975e-06	-0.0003695033279812421	0.0005273540024227759	0.9999997926825018	0.00047069063011953826	0	0.08066613001234986	7.738859604418999e-15	-1.104487639901711e-14	4.188789336376885e-11
1.6143228002474487e-06	0.00022314013840117765	-0.0013569756380385517	0.9999990544123512	-0.0002553673633232675	0	0.08071614001237243	-4.673436130147662e-15	2.842043130374824e-14	4.1887862439181107e-11
1.6153230002478999e-06	2.578566540990722e-05	0.0015647164258193761	0.9999987754980534	-7.700398372703853e-05	0	0.08076615001239498	-5.400537134645931e-16	-3.277134418870287e-14	4.1887850756046314e-11
1.616323200248351e-06	-0.00026322725527375915	-0.0010552582623583097	0.9999994085705309	0.0003740804193526579	0	0.08081616001241755	5.513018742617646e-15	2.2101277364431974e-14	4.1887877274124236e-11
1.6173234002488023e-06	0.0003802481674181938	6.20153337975489e-05	0.9999999257827119	-0.0004996964366596005	0	0.0808661700124401	-7.963898995346529e-15	-1.298846113788656e-15	4.188789893905741e-11
1.6183236002492535e-06	-0.00032300144284168753	0.0009598056578925426	0.999999487221452	0.00039627571311243024	0	0.08091618001246267	6.76492639953566e-15	-2.01021226913942e-14	4.1887880568646315e-11
1.6193238002497047e-06	0.00011750691445458734	-0.0015418289002258768	0.999998804477169	-0.00011122131929665059	0	0.08096619001248523	-2.4610590613102388e-15	3.229198897361363e-14	4.188785196992067e-11
1.620324000250156e-06	0.00014217460296489656	0.0014172014352382934	0.9999989856627228	-0.00022481156188927027	0	0.0810162000125078	-2.9776979213437636e-15	-2.968179745067689e-14	4.1887859559403406e-11
1.6213242002506071e-06	-0.00033699556488034013	-0.0006429414360301202	0.9999997365301148	0.00045780166817457885	0	0.08106621001253035	7.058018606136127e-15	1.3465733947471316e-14	4.188789101166316e-11
1.6223244002510584e-06	0.0003774972776988986	-0.00042614743689188333	0.9999998379470706	-0.00048095757444829856	0	0.0811162200125529	-7.906284495793372e-15	8.925211047237738e-15	4.188789525980667e-11
1.6233246002515096e-06	-0.00024488782636494956	0.0013000632624447276	0.9999991249323503	0.0002836657303268677	0	0.08116623001257547	5.128918641744656e-15	-2.7228461296655568e-14	4.1887865393115905e-11
1.6243248002519608e-06	-2.401557278547128e-07	-0.0015781928416683092	0.999998754652873	4.36448003308436e-05	0	0.08121624001259803	5.0298098023058355e-18	3.305359358222106e-14	4.1887849882885426e-11
1.625325000252412e-06	0.00024559562419134605	0.0011329568865621306	0.9999993280455156	-0.00035095065998423913	0	0.0812662500126206	-5.143742724755549e-15	-2.3728593544383695e-14	4.1887873901100274e-11
1.6263252002528632e-06	-0.00037862852482134133	-0.00016833004626365424	0.999999914152714	0.0004973976672019879	0	0.08131626001264315	7.929977280121776e-15	3.525496244802174e-15	4.188789845190121e-11
1.6273254002533144e-06	0.0003381588995541638	-0.0008736038042704263	0.9999995612323798	-0.0004158615785962951	0	0.08136627001266572	-7.0823834305691315e-15	1.8296715290960446e-14	4.18878836688088e-11
1.6283256002537656e-06	-0.00014251246537683987	0.0015152567778309843	0.9999988418428767	0.0001437146038199987	0	0.08141628001268827	2.9847740951523324e-15	-3.173546374357308e-14	4.188785353509176e-11
1.6293258002542168e-06	-0.00011877659963749942	-0.001462448482533498	0.9999989235676983	0.00019430421245281637	0	0.08146629001271083	2.4876512855969617e-15	3.062944939320519e-14	4.1887856958373086e-11
1.630326000254668e-06	0.00032593930268180743	0.0007392781271176863	0.9999996736156576	-0.000443263351107117	0	0.0815163000127334	-6.826456792142308e-15	-1.548340488741696e-14	4.188788837630853e-11
1.6313262002551192e-06	-0.0003838710388137799	0.00032287273389894203	0.9999998741981037	0.0004890519529580124	0	0.08156631001275595	8.039776236421688e-15	-6.7622307257424555e-15	4.188789677828641e-11
1.6323264002555705e-06	0.000265792293302016	-0.001237189315863024	0.9999991993582064	-0.00031068273178887364	0	0.08161632001277852	-5.56674077345598e-15	2.5911632438767054e-14	4.188786851065888e-11
1.6333266002560217e-06	-2.5626883404614707e-05	0.0015845464174403733	0.9999987442771685	-1.0088466085414076e-05	0	0.08166633001280107	5.36728190922265e-16	-3.3186662562018017e-14	4.1887849448268945e-11
1.6343268002564729e-06	-0.0002266235646799148	-0.0012056362902808206	0.9999992475411645	0.0003262355977697031	0	0.08171634001282364	4.746392839525011e-15	2.5250787416316515e-14	4.188787052894192e-11
1.635327000256924e-06	0.0003752628882080693	0.000274030283934112	0.9999998920425783	-0.0004928520692805962	0	0.0817663500128462	-7.859487551729055e-15	-5.739276845790208e-15	4.188789752575401e-11
1.6363272002573753e-06	-0.00035196497511663915	0.0007833293229769061	0.9999996312578461	0.000433568927767159	0	0.08181636001286875	7.371537200982318e-15	-1.6406010976038096e-14	4.1887886602028685e-11
1.6373274002578265e-06	0.0001671815520789335	-0.0014817910931627903	0.9999988881721243	-0.00017555870543829556	0	0.08186637001289132	-3.501442238846113e-15	3.103456008290007e-14	4.188785547572675e-11
1.6383276002582777e-06	9.454444095602813e-05	0.0015011405699597382	0.9999988688185293	-0.00016291915838683292	0	0.08191638001291388	-1.980134140968079e-15	-3.143981457727405e-14	4.1887854665045256e-11
1.639327800258729e-06	-0.0003132592087133003	-0.0008324032767099461	0.9999996044866484	0.0004267227393433592	0	0.08196639001293644	6.56088552508704e-15	1.743381345957359e-14	4.188788548063937e-11
1.6403280002591801e-06	0.0003885749165603327	-0.00021799346329838708	0.999999900744187	-0.0004949372019939695	0	0.082016400012959	-8.138294021568054e-15	4.565644418858727e-15	4.1887897890246133e-11
1.6413282002596314e-06	-0.00028574659289364604	0.001168629483741903	0.9999992763267453	0.0003362963273711301	0	0.08206641001298157	5.9846626468199455e-15	-2.4475718672613294e-14	4.1887871734709506e-11
1.6423284002600826e-06	5.170021754526216e-05	-0.0015837385524257942	0.9999987445488545	-2.3513439463368978e-05	0	0.08211642001300412	-1.0828068241945982e-15	3.316974267671872e-14	4.18878494596493e-11
1.6433286002605338e-06	0.00020638176938488173	0.0012729612323697282	0.9999991684877875	-0.0003000468747947634	0	0.08216643001302668	-4.322449670229382e-15	-2.666083770611565e-14	4.188786721756179e-11
1.644328800260985e-06	-0.00037014493158567057	-0.0003786377934076094	0.9999998598130658	0.0004860801761213397	0	0.08221644001304924	7.752297318886928e-15	7.930171400938635e-15	4.1887896175727345e-11
1.6453290002614362e-06	0.00036433912163267353	-0.0006893842650599098	0.9999996960031236	-0.0004493177735668527	0	0.0822664500130718	-7.630700719577101e-15	1.4438430284084076e-14	4.1887889314072517e-11
1.6463292002618874e-06	-0.0001913962404729922	0.0014415733811326628	0.9999989426162739	0.00020660977901786764	0	0.08231646001309437	4.008593486631051e-15	-3.0192242291846484e-14	4.1887857756277955e-11
1.6473294002623386e-06	-6.957941850149133e-05	-0.001533093798080067	0.9999988223903619	0.00013079817122339059	0	0.08236647001311692	1.4572679333688992e-15	3.2109041422082745e-14	4.1887852720266754e-11
1.6483296002627898e-06	0.0002989934618926809	0.0009218917984150912	0.9999995303591005	-0.00040825454957915805	0	0.08241648001313949	-6.262104422356174e-15	-1.9308056675370218e-14	4.188788237559192e-11
1.649329800263241e-06	-0.0003915663847135694	0.00011198107373914502	0.9999999170679992	0.0004985867368972944	0	0.08246649001316204	8.200947184059094e-15	-2.345326123999966e-15	4.1887898574016375e-11
1.6503300002636922e-06	0.0003046468857920913	-0.0010946854669609915	0.9999993544267933	-0.00036039081620004503	0	0.0825165000131846	-6.380509455622952e-15	2.2927038806641088e-14	4.188787500615667e-11
1.6513302002641435e-06	-7.786222783206842e-05	0.0015757628746793898	0.9999987554536438	5.700913087288264e-05	0	0.08256651001320717	1.6307426863290723e-15	-3.3002700472615364e-14	4.1887849916428046e-11
1.6523304002645947e-06	-0.0001849477207154265	-0.0013346201412201837	0.9999990922912977	0.0002725027898965861	0	0.08261652001322972	3.873536004651738e-15	2.7952218873268673e-14	4.1887864025850704e-11
1.6533306002650459e-06	0.00036327641677714046	0.00048167857947409374	0.999999818007979	-0.0004771125774961984	0	0.08266653001325229	-7.608443481129923e-15	-1.0088252577782534e-14	4.1887894424599954e-11
1.654330800265497e-06	-0.0003752064704641817	0.0005921877900108171	0.9999997542668327	0.0004630369758245397	0	0.08271654001327484	7.858305941264192e-15	-1.2402752070957052e-14	4.1887891754617054e-11
1.6553310002659483e-06	0.00021503926009096684	-0.001394775811659032	0.9999990041787801	-0.0002367275616717536	0	0.08276655001329741	-4.503771731567774e-15	2.9212116288751705e-14	4.188786033500218e-11
1.6563312002663995e-06	4.398748666820066e-05	0.0015581543878957361	0.9999987851092642	-9.808634684838725e-05	0	0.08281656001331997	-9.212717664446543e-16	-3.263390918781296e-14	4.188785115863977e-11
1.6573314002668507e-06	-0.000283188099497085	-0.0010073344043000213	0.9999994525407992	0.0003879422057282701	0	0.08286657001334254	5.931077686427318e-15	2.1097562428381316e-14	4.188787911594653e-11
1.658331600267302e-06	0.0003928103720746858	-5.312782459138843e-06	0.99999992283589	-0.0004999840721098736	0	0.08291658001336509	-8.227001194424707e-15	1.112706556250087e-16	4.188789881562124e-11
1.6593318002677531e-06	-0.0003223929656442354	0.0010156836607018358	0.9999994322245772	0.0003828573594230883	0	0.08296659001338764	6.752182482913043e-15	-2.1272428845547168e-14	4.1887878264942616e-11
1.6603320002682043e-06	0.00010399343568683083	-0.001560645314624772	0.9999987767850355	-9.02473024877215e-05	0	0.08301660001341021	-2.178033423835402e-15	3.26860790352301e-14	4.188785080995529e-11
1.6613322002686556e-06	0.00016240540800300642	0.001390326549561344	0.9999990203078046	-0.00024372776430768922	0	0.08306661001343277	-3.401410911236653e-15	-2.911893116128509e-14	4.188786101061318e-11
1.6623324002691068e-06	-0.0003546672824195122	-0.0005826850436894732	0.9999997673446022	0.00046598978155471926	0	0.08311662001345534	7.428134192785306e-15	1.2203727017409975e-14	4.188789230241739e-11
1.663332600269558e-06	0.00038449825274497717	-0.0004921743037877162	0.9999998049627551	-0.0004746645626110545	0	0.08316663001347789	-8.052912574278211e-15	1.0308074513767734e-14	4.18878938781629e-11
1.6643328002700092e-06	-0.00023799456373113293	0.0013416004579204163	0.9999990717329686	0.0002657760063247745	0	0.08321664001350046	4.9845464867469e-15	-2.8098414284369882e-14	4.188786316470543e-11
1.6653330002704604e-06	-1.787882027242955e-05	-0.0015761994148295634	0.9999987576371046	6.493145003745628e-05	0	0.08326665001352301	3.744531361514462e-16	3.301184334814058e-14	4.188785000788864e-11
1.6663332002709116e-06	0.00026589689498506723	0.0010883394684596882	0.9999993724078244	-0.0003658774620417877	0	0.08331666001354557	-5.568931545982825e-15	-2.2794128524831844e-14	4.1887875759344324e-11
1.6673334002713628e-06	-0.00039227951692457903	-0.00010153056375705101	0.9999999179041591	0.0004991228956348153	0	0.08336667001356814	8.215882990160068e-15	2.126451154759877e-15	4.1887898609041354e-11
1.668333600271814e-06	0.00033888877399414853	-0.000931973720591826	0.9999995082895707	-0.000403594471911856	0	0.08341668001359069	-7.097669885093792e-15	1.9519211959666843e-14	4.1887881451145607e-11
1.6693338002722652e-06	-0.00012997304243246693	0.0015384440337117833	0.9999988081477714	0.00012307781195555214	0	0.08346669001361326	2.722149035137017e-15	-3.2221096495119906e-14	4.18878521236745e-11
1.6703340002727165e-06	-0.00013884501051135125	-0.0014398204185249257	0.9999989538190655	0.00021385177965097777	0	0.08351670001363581	2.9079631000670574e-15	3.015552832884325e-14	4.188785822553939e-11
1.6713342002731677e-06	0.00034433569521050063	0.000681198097197162	0.9999997087009983	-0.0004527620318171095	0	0.08356671001365838	-7.211749936280286e-15	-1.4266979585293e-14	4.188788984595986e-11
1.6723344002736189e-06	-0.00039215219583516205	0.0003897915257716562	0.9999998471395991	0.0004841480101650493	0	0.08361672001368094	8.213216383499006e-15	-8.163774625305278e-15	4.18878956448624e-11
1.67333460027407e-06	0.00026014788779277686	-0.0012822784293015576	0.9999991440421869	-0.00029362389630003323	0	0.08366673001370349	-5.448524620911263e-15	2.6855976622336215e-14	4.188786619358689e-11
1.6743348002745213e-06	-8.63265298743231e-06	0.0015871374051947271	0.9999987404593741	-3.148324700541709e-05	0	0.08371674001372606	1.8080186137538215e-16	-3.324092808264881e-14	4.188784928834955e-11
1.6753350002749725e-06	-0.00024718119770556407	-0.001164534813869148	0.9999992913798105	0.0003421599886577823	0	0.08376675001374861	5.176950898782175e-15	2.4389960107339147e-14	4.188787236525084e-11
1.6763352002754237e-06	0.0003899543878665748	0.0002080666469108194	0.9999999023219183	-0.0004960070975503092	0	0.08381676001377118	-8.167185601044908e-15	-4.3577376626139436e-15	4.188789795633398e-11
1.677335400275875e-06	-0.00035404290148060425	0.0008439270223906248	0.9999995812203146	0.00042250848066436474	0	0.08386677001379374	7.415057188980541e-15	-1.767516622472197e-14	4.1887884506061464e-11
1.6783356002763261e-06	0.00015567948141616283	-0.0015092492082562467	0.9999988489647008	-0.00015535235834509238	0	0.0839167800138163	-3.260543434211239e-15	3.1609641500626907e-14	4.188785383341005e-11
1.6793358002767773e-06	0.00011436254744011894	0.0014828693448900787	0.9999988940092452	-0.00018300979072079522	0	0.08396679001383886	-2.3952035925579455e-15	-3.105714293426787e-14	4.1887855720231516e-11
1.6803360002772286e-06	-0.0003323080627458861	-0.0007767692382865853	0.9999996431003872	0.00043748908025300503	0	0.08401680001386141	6.959843791007544e-15	1.626861688357117e-14	4.188788709808789e-11
1.6813362002776798e-06	0.00039811289357090195	-0.00028549849322117286	0.9999998799983599	-0.0004914444801757865	0	0.08406681001388398	-8.338056944944804e-15	5.979466459430613e-15	4.188789702124696e-11
1.682336400278131e-06	-0.0002813873106303018	0.0012170688727374192	0.9999992197819659	0.00032014543802030674	0	0.08411682001390654	5.8933620525969676e-15	-2.5490230863364577e-14	4.188786936616733e-11
1.6833366002785822e-06	3.542974324917343e-05	-0.0015909087922612389	0.9999987338761724	-2.107171119647871e-06	0	0.0841668300139291	-7.42038807401172e-16	3.331991582866212e-14	4.188784901259303e-11
1.6843368002790334e-06	0.0002271097348597958	0.0012355694144013936	0.999999210894384	-0.00031689692137082604	0	0.08421684001395166	-4.756575163961734e-15	-2.587770530189107e-14	4.1887868993885165e-11
1.6853370002794846e-06	-0.0003858236696347002	-0.00031381384576091196	0.9999998763304754	0.0004906507524360918	0	0.08426685001397423	8.080672040702863e-15	6.572501816248276e-15	4.188789686760696e-11
1.6863372002799358e-06	0.0003677690727916697	-0.0007519350219621004	0.9999996496697546	-0.00043951394792761866	0	0.08431686001399678	-7.702537448665596e-15	1.574849027315343e-14	4.188788737326491e-11
1.687337400280387e-06	-0.0001809909801447194	0.0014731826692182875	0.9999988984869376	0.0001869251521595079	0	0.08436687001401934	3.790666223924444e-15	-3.085426567341316e-14	4.1887855907792646e-11
1.6883376002808382e-06	-8.905949621511654e-05	-0.0015192696459231637	0.9999988419434039	0.00015134111596681177	0	0.0844168800140419	1.865257726945454e-15	3.181950905636118e-14	4.1887853539302636e-11
1.6893378002812894e-06	0.0003186190074582875	0.000868962585334195	0.999999571692885	-0.00042023991732618597	0	0.08446689001406446	-6.673140887500183e-15	-1.819950982886867e-14	4.1887884106977424e-11
1.6903380002817407e-06	-0.0004023321482490036	0.00017976351209122798	0.9999999029069563	0.0004965210132622794	0	0.08451690001408703	8.426424808280462e-15	-3.764958193128678e-15	4.188789798084e-11
1.6913382002821919e-06	0.000301603806252644	-0.0011462578467568137	0.9999992975637997	-0.00034522082924530256	0	0.08456691001410958	-6.316775346786838e-15	2.4007168203272402e-14	4.188787262428516e-11
1.692338400282643e-06	-6.239251031549999e-05	0.0015874862297202705	0.9999987379965263	3.5688070800292205e-05	0	0.08461692001413215	1.306745680308001e-15	-3.324823384642774e-14	4.188784918518602e-11
1.6933386002830943e-06	-0.0002057583762350395	-0.0013011150042675562	0.9999991323812418	0.0002902023776816875	0	0.0846669300141547	4.309393354630431e-15	2.725048892588271e-14	4.188786570513435e-11
1.6943388002835455e-06	0.0003798843126007926	0.0004182934037296439	0.9999998403592558	-0.00048307805580321173	0	0.08471694001417727	-7.956278437871056e-15	-8.760716561347457e-15	4.188789536084805e-11
1.6953390002839967e-06	-0.0003799866128799915	0.0006564075227552006	0.9999997123696277	0.0004545340571761175	0	0.08476695001419983	7.958421009908333e-15	-1.374776700832542e-14	4.1887889999631045e-11
1.696339200284448e-06	0.00020578612985747087	-0.0014303973993333946	0.9999989558071293	-0.00021765357378059126	0	0.08481696001422238	-4.309974625139371e-15	2.9958173076398257e-14	4.1887858308815217e-11
1.6973394002848991e-06	6.304238053937322e-05	0.0015488473167986627	0.9999987985481021	-0.00011898880806286115	0	0.08486697001424495	-1.3203565304487134e-15	-3.2438982346579607e-14	4.18878517215645e-11
1.6983396002853503e-06	-0.0003033113013478865	-0.0009573568559481137	0.9999994957349254	0.0004010924604014671	0	0.0849169800142675	6.3525370404352e-15	2.0050835103402772e-14	4.188788092525786e-11
1.6993398002858016e-06	0.00040476928240180905	-7.306206330350535e-05	0.9999999154118779	-0.0004993546778772263	0	0.08496699001429008	-8.47746802661557e-15	1.5302082755360322e-15	4.188789850464493e-11
1.7003400002862528e-06	-0.0003206917906688656	0.0010701570730692277	0.9999993759601125	0.00036873680023841735	0	0.08501700001431263	6.71655315754576e-15	-2.2413317326276274e-14	4.188787590814222e-11
1.701340200286704e-06	8.939879438724347e-05	-0.0015768747609067456	0.9999987527361442	-6.910776149547514e-05	0	0.0850670100143352	-1.87236397124499e-15	3.3025987763305285e-14	4.1887849802597686e-11
1.7023404002871552e-06	0.0001832098624150835	0.0013608675875420567	0.9999990572363334	-0.00026219694130949104	0	0.08511702001435775	-3.837138385522821e-15	-2.8501944103537264e-14	4.1887862557471786e-11
1.7033406002876064e-06	-0.0003721416448560891	-0.0005210315870299664	0.9999997950183197	0.00047332321478252894	0	0.08516703001438031	7.794116383831409e-15	1.0912460040677156e-14	4.188789346161136e-11
1.7043408002880576e-06	0.0003906208920121092	-0.0005577708584220292	0.9999997681534671	-0.0004675009600509531	0	0.08521704001440288	-8.181144831226228e-15	1.1681925541367463e-14	4.188789233629904e-11
1.7053410002885088e-06	-0.00022994445990559805	0.0013810768896550703	0.9999990198756048	0.00024739881781437716	0	0.08526705001442543	4.815945506487331e-15	-2.8925206737220065e-14	4.188786099250924e-11
1.70634120028896e-06	-3.642232984503314e-05	-0.0015714588561199971	0.9999987645944756	8.609900782335819e-05	0	0.085317060014448	7.628274924518693e-16	3.291255731870135e-14	4.188785029931831e-11
1.7073414002894112e-06	0.0002864357613971559	0.0010415472833690273	0.9999994165667352	-0.00038013320174111025	0	0.08536707001447055	-5.999096558204692e-15	-2.1814115291990286e-14	4.188787760906845e-11
1.7083416002898624e-06	-0.0004053914185483484	-3.412532618141796e-05	0.9999999172466264	0.0004999326738835652	0	0.08541708001449312	8.490498015598908e-15	7.147191602193205e-16	4.18878985814987e-11
1.7093418002903137e-06	0.00033854965818942	-0.0009891025711359807	0.9999994535299671	-0.0003905871254250843	0	0.08546709001451568	-7.0905674602881165e-15	2.071571580751715e-14	4.18878791573807e-11
1.7103420002907649e-06	-0.00011632476336064459	0.0015591118428316226	0.9999987778186588	0.00010221528087210915	0	0.08551710001453823	2.436300146695814e-15	-3.26539620770978e-14	4.1887850853251604e-11
1.711342200291216e-06	-0.00015955349736900294	-0.0014145488408503235	0.9999989867966158	0.00023300711748845037	0	0.0855671100145608	3.3416806345934532e-15	2.962624164372889e-14	4.188785960689979e-11
1.7123424002916673e-06	0.00036260944592729635	0.0006215618233186825	0.9999997410876114	-0.0004614302936310814	0	0.08561712001458335	-7.594474476316396e-15	-1.3017960385932332e-14	4.1887891202567137e-11
1.7133426002921185e-06	-0.00039960374729108915	0.0004564659985935764	0.9999998159778017	0.00047835608289402334	0	0.08566713001460592	8.369281312244251e-15	-9.560201518634055e-15	4.1887894339560093e-11
1.7143428002925697e-06	0.00025334701425861123	-0.001325434358180261	0.9999990895191118	-0.00027602651999229555	0	0.08571714001462848	-5.3060874586917435e-15	2.775983228316407e-14	4.188786390972965e-11
1.715343000293021e-06	9.314611914178839e-06	0.001586991955659353	0.9999987406840926	-5.28202839491616e-05	0	0.08576715001465104	-1.9508477573749466e-16	-3.3237881794703476e-14	4.188784929776254e-11
1.7163432002934721e-06	-0.0002680511057177685	-0.001121147461459925	0.9999993355882666	0.00035745681782240585	0	0.0858171600146736	5.61404923006375e-15	2.3481257523422305e-14	4.1887874217050303e-11
1.7173434002939233e-06	0.0004041737252315882	0.00014131523801716995	0.9999999083367974	-0.0004982523903766525	0	0.08586717001469615	-8.464994706410514e-15	-2.959699423966894e-15	4.188789820828465e-11
1.7183436002943746e-06	-0.000355080305033826	0.0009034531816633313	0.9999995288450517	0.0004106731032314622	0	0.08591718001471872	7.43678451819127e-15	-1.892187918917231e-14	4.188788231217159e-11
1.7193438002948258e-06	0.00014304547428420022	-0.0015342672247210833	0.9999988127803331	-0.00013486107673417683	0	0.08596719001474128	-2.9959374076034066e-15	3.213361761218237e-14	4.188785231772279e-11
1.720344000295277e-06	0.0001348848064919149	0.0014619074028077942	0.9999989223158366	-0.00020276476155472293	0	0.08601720001476384	-2.8250207810392045e-15	-3.0618117045930004e-14	4.1887856905935244e-11
1.7213442002957282e-06	-0.0003513099813623729	-0.0007194268112691282	0.9999996795031287	0.0004474530146528057	0	0.0860672100147864	7.357819043871984e-15	1.5067639900524155e-14	4.188788862292236e-11
1.7223444002961794e-06	0.00040687387840317884	-0.0003529465862022182	0.9999998549411666	-0.00048705039129030066	0	0.08611722001480897	-8.521546582193422e-15	7.392096015483235e-15	4.188789597165371e-11
1.7233446002966306e-06	-0.0002758769274103352	0.0012637118338718533	0.9999991634618111	0.00030340736421968583	0	0.08616723001483152	5.77795285631489e-15	-2.646711875697533e-14	4.188786700703418e-11
1.7243448002970818e-06	1.816185938924068e-05	-0.0015953660510298934	0.9999987272378452	1.9302962024117946e-05	0	0.08621724001485408	-3.8038109355179547e-16	3.341326843801381e-14	4.188784873452743e-11
1.725345000297533e-06	0.00024822377070682545	0.0011957911098955144	0.9999992542340125	-0.000333165741664665	0	0.08626725001487665	-5.198786496659467e-15	-2.5044590440504884e-14	4.188787080929126e-11
1.7263452002979842e-06	-0.0004010996278084091	-0.00024802353322184265	0.9999998888017015	0.0004943214174781552	0	0.0863172600148992	8.400610960536654e-15	5.194592732580832e-15	4.1887897390000477e-11
1.7273454002984354e-06	0.00037019163760237516	-0.0008135889854877298	0.9999996005154773	-0.0004289040019359546	0	0.08636727001492177	-7.753275527413311e-15	1.7039767865665498e-14	4.188788531429535e-11
