#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	<B_ext_z
5.201500000003924e-08	0.9612618550737682	0.1972915130933799	0.1924867051073509	0.001	0	0
5.2116000000039356e-08	0.9616588020193902	0.18597524136956542	0.20155642014302888	0.001	0	0
5.221700000003947e-08	0.9620518669755763	0.17425422065917212	0.20997883169961112	0.001	0	0
5.2318000000039585e-08	0.9624410841618889	0.16216474500113676	0.21773653430852696	0.001	0	0
5.24190000000397e-08	0.9628264875716086	0.1497438189769509	0.22481412822348323	0.001	0	0
5.2520000000039814e-08	0.9632081109716624	0.13702904800427249	0.23119824605762573	0.001	0	0
5.262100000003993e-08	0.9635859879025955	0.1240585277929006	0.23687757346275282	0.001	0	0
5.272200000004004e-08	0.9639601516785781	0.1108707332851141	0.24184286383640047	0.001	0	0
5.282300000004016e-08	0.9643306353874529	0.09750440740151678	0.24608694705993828	0.001	0	0
5.292400000004027e-08	0.9646974718908188	0.08399844991173777	0.24960473228804134	0.001	0	0
5.3025000000040386e-08	0.9650606938241515	0.07039180674663165	0.2523932048269227	0.001	0	0
5.31260000000405e-08	0.9654203335969598	0.05672336006498983	0.25445141715551245	0.001	0	0
5.3227000000040615e-08	0.9657764233929752	0.043031819383278394	0.2557804741602838	0.001	0	0
5.332800000004073e-08	0.9661289951703784	0.029355614071538264	0.2563835126706149	0.001	0	0
5.3429000000040844e-08	0.9664780806620552	0.015732787512362748	0.25626567539738243	0.001	0	0
5.353000000004096e-08	0.9668237113758883	0.0022008932128265114	0.25543407939289575	0.001	0	0
5.3631000000041073e-08	0.9671659185950771	-0.011203106848599303	0.25389777916520506	0.001	0	0
5.373200000004119e-08	0.9675047333784914	-0.024442941366712333	0.25166772459426534	0.001	0	0
5.38330000000413e-08	0.9678401865610534	-0.03748312608172906	0.24875671381133044	0.001	0	0
5.393400000004142e-08	0.9681723087541487	-0.05028905712486231	0.2451793412162835	0.001	0	0
5.403500000004153e-08	0.9685011303460658	-0.06282710109397434	0.24095194082031646	0.001	0	0
5.4136000000041646e-08	0.9688266815024649	-0.07506468162728772	0.2360925251134403	0.001	0	0
5.423700000004176e-08	0.969148992166871	-0.08697036225506091	0.2306207196677072	0.001	0	0
5.4338000000041875e-08	0.969468092061195	-0.0985139253216205	0.2245576936977118	0.001	0	0
5.443900000004199e-08	0.9697840106862805	-0.10966644678311827	0.2179260868099005	0.001	0	0
5.4540000000042104e-08	0.9700967773224738	-0.12040036669985056	0.2107499321814285	0.001	0	0
5.464100000004222e-08	0.9704064210302203	-0.13068955525585574	0.20305457641773156	0.001	0	0
5.474200000004233e-08	0.9707129706506819	-0.14050937415276157	0.19486659634563477	0.001	0	0
5.484300000004245e-08	0.9710164548063785	-0.14983673323946556	0.18621371300562606	0.001	0	0
5.494400000004256e-08	0.9713169019018524	-0.15865014225411153	0.17712470311295148	0.001	0	0
5.504500000004268e-08	0.9716143401243522	-0.1669297575699601	0.16762930826234387	0.001	0	0
5.514600000004279e-08	0.9719087974445394	-0.17465742385208524	0.15775814215553968	0.001	0	0
5.5247000000042906e-08	0.9722003016172127	-0.18181671054729842	0.1475425961341996	0.001	0	0
5.534800000004302e-08	0.9724888801820565	-0.18839294314529884	0.13701474330347835	0.001	0	0
5.5449000000043135e-08	0.9727745604644027	-0.1943732291646849	0.12620724153327412	0.001	0	0
5.555000000004325e-08	0.9730573695760147	-0.19974647883310895	0.11515323562507637	0.001	0	0
5.5651000000043364e-08	0.9733373344158884	-0.20450342044647146	0.10388625893242437	0.001	0	0
5.575200000004348e-08	0.973614481671069	-0.20863661040759543	0.09244013472219878	0.001	0	0
5.585300000004359e-08	0.9738888378174873	-0.21214043796021498	0.08084887756237377	0.001	0	0
5.595400000004371e-08	0.9741604291208089	-0.21501112464935368	0.06914659501942047	0.001	0	0
5.605500000004382e-08	0.9744292816373008	-0.21724671855418715	0.05736738994531948	0.001	0	0
5.6156000000043937e-08	0.9746954212147125	-0.21884708335424402	0.04554526363011708	0.001	0	0
5.625700000004405e-08	0.9749588734931723	-0.21981388230426965	0.03371402009115096	0.001	0	0
5.6358000000044166e-08	0.9752196639060964	-0.2201505572071952	0.021907171764524492	0.001	0	0
5.645900000004428e-08	0.9754778176811114	-0.21986230248839955	0.010157846858125923	0.001	0	0
5.6560000000044395e-08	0.9757333598409912	-0.2189560344877945	-0.0015013013815060236	0.001	0	0
5.666100000004451e-08	0.9759863152046057	-0.21744035609913387	-0.013038183243830498	0.001	0	0
5.6762000000044624e-08	0.9762367083878802	-0.21532551689833668	-0.024421358734149475	0.001	0	0
5.686300000004474e-08	0.9764845638047683	-0.21262336891451686	-0.03562012113127058	0.001	0	0
5.696400000004485e-08	0.9767299056682339	-0.20934731820870617	-0.046604577705139164	0.001	0	0
5.706500000004497e-08	0.9769727579912462	-0.20551227243603565	-0.05734572738667537	0.001	0	0
5.716600000004508e-08	0.9772131445877811	-0.20113458457727595	-0.06781553519266266	0.001	0	0
5.7267000000045196e-08	0.9774510890738373	-0.19623199303515468	-0.07798700321962385	0.001	0	0
5.736800000004531e-08	0.9776866148684564	-0.19082355829974326	-0.08783423803216836	0.001	0	0
5.7469000000045425e-08	0.9779197451947568	-0.18492959639539233	-0.09733251428325192	0.001	0	0
5.757000000004554e-08	0.9781505030809706	-0.17857160932920177	-0.10645833441610936	0.001	0	0
5.7671000000045654e-08	0.978378911361495	-0.17177221276780877	-0.11518948431029546	0.001	0	0
5.777200000004577e-08	0.9786049926779457	-0.16455506117535693	-0.1235050847472165	0.001	0	0
5.7873000000045884e-08	0.9788287694802191	-0.15694477065084345	-0.131385638583746	0.001	0	0
5.7974000000046e-08	0.9790502640275642	-0.14896683970765576	-0.13881307353594002	0.001	0	0
5.807500000004611e-08	0.9792694983896573	-0.14064756824194521	-0.14577078048845632	0.001	0	0
5.817600000004623e-08	0.9794864944476843	-0.13201397493960898	-0.15224364725900225	0.001	0	0
5.827700000004634e-08	0.9797012738954294	-0.1230937133739658	-0.15821808776094465	0.001	0	0
5.8378000000046456e-08	0.9799138582403686	-0.11391498704781264	-0.16368206652106448	0.001	0	0
5.847900000004657e-08	0.9801242688047666	-0.10450646363437899	-0.16862511852330492	0.001	0	0
5.8580000000046685e-08	0.9803325267267823	-0.09489718867176705	-0.1730383643631713	0.001	0	0
5.86810000000468e-08	0.980538652961576	-0.08511649896480897	-0.17691452071120273	0.001	0	0
5.8782000000046914e-08	0.9807426682824201	-0.07519393594686576	-0.18024790609755176	0.001	0	0
5.888300000004703e-08	0.9809445932818162	-0.0651591592519686	-0.1830344420431932	0.001	0	0
5.898400000004714e-08	0.9811444483726133	-0.05504186074486153	-0.1852716495765563	0.001	0	0
5.908500000004726e-08	0.9813422537891306	-0.044871679252970226	-0.18695864118743377	0.001	0	0
5.918600000004737e-08	0.9815380295882823	-0.03467811624009694	-0.1880961082827944	0.001	0	0
5.928700000004749e-08	0.9817317956507055	-0.024490452656765492	-0.18868630422161958	0.001	0	0
5.93880000000476e-08	0.9819235716818909	-0.014337667196610952	-0.1887330230180174	0.001	0	0
5.9489000000047716e-08	0.982113377213314	-0.004248356182062444	-0.18824157381364923	0.001	0	0
5.959000000004783e-08	0.9823012316035702	0.005749344704173202	-0.18721875123188075	0.001	0	0
5.969100000004794e-08	0.9824871540395093	0.015627836632637934	-0.18567280173701034	0.001	0	0
5.979200000004805e-08	0.9826711635373739	0.02536013158432932	-0.1836133861324159	0.001	0	0
5.989300000004817e-08	0.9828532789439355	0.03491992385863706	-0.18105153834146478	0.001	0	0
5.999400000004828e-08	0.9830335189376341	0.04428165894792577	-0.177999620624517	0.001	0	0
6.00950000000484e-08	0.9832119020297179	0.053420599604004096	-0.17447127539431367	0.001	0	0
6.019600000004851e-08	0.9833884465653814	0.06231288893147249	-0.17048137380044154	0.001	0	0
6.029700000004863e-08	0.9835631707249068	0.07093561035308477	-0.16604596126139615	0.001	0	0
6.039800000004874e-08	0.9837360925248024	0.07926684430276412	-0.16118220012999357	0.001	0	0
6.049900000004885e-08	0.9839072298189429	0.08728572151274536	-0.1559083096845138	0.001	0	0
6.060000000004897e-08	0.9840766002997068	0.094972472772438	-0.15024350364396008	0.001	0	0
6.070100000004908e-08	0.9842442214991161	0.10230847504797896	-0.14420792541118116	0.001	0	0
6.08020000000492e-08	0.9844101107899719	0.10927629386305103	-0.1378225812523448	0.001	0	0
6.090300000004931e-08	0.9845742853869919	0.11585972185331239	-0.1311092716253035	0.001	0	0
6.100400000004943e-08	0.9847367623479437	0.12204381341872964	-0.1240905208728231	0.001	0	0
6.110500000004954e-08	0.9848975585747795	0.12781491541013235	-0.11678950549938563	0.001	0	0
6.120600000004966e-08	0.9850566908147659	0.13316069379843629	-0.10922998125237704	0.001	0	0
6.130700000004977e-08	0.9852141756616161	0.13807015628713296	-0.10143620922988274	0.001	0	0
6.140800000004989e-08	0.9853700295566157	0.14253367084080082	-0.09343288123807987	0.001	0	0
6.150900000005e-08	0.9855242687897496	0.14654298011452238	-0.08524504462132085	0.001	0	0
6.161000000005011e-08	0.9856769095008246	0.15009121178114618	-0.07689802678744381	0.001	0	0
6.171100000005023e-08	0.9858279676805911	0.15317288476528648	-0.06841735964966114	0.001	0	0
6.181200000005034e-08	0.985977459171861	0.15578391140477327	-0.05982870420453703	0.001	0	0
6.191300000005046e-08	0.9861253996706232	0.15792159557190644	-0.05115777546311761	0.001	0	0
6.201400000005057e-08	0.9862718047271568	0.1595846267983161	-0.042430267949205326	0.001	0	0
6.211500000005069e-08	0.986416689747141	0.16077307045843503	-0.03367178197511177	0.001	0	0
6.22160000000508e-08	0.9865600699927606	0.16148835407753334	-0.024907750900977337	0.001	0	0
6.231700000005092e-08	0.9867019605838103	0.16173324984091303	-0.0161633695789436	0.001	0	0
6.241800000005103e-08	0.9868423764987944	0.1615118533911809	-0.007463524178113943	0.001	0	0
6.251900000005115e-08	0.9869813325760236	0.16082955901049367	0.0011672764196280164	0.001	0	0
6.262000000005126e-08	0.9871188435147069	0.1596930312942625	0.009704967469245573	0.001	0	0
6.272100000005137e-08	0.9872549238760415	0.1581101734319954	0.018125993280768873	0.001	0	0
6.282200000005149e-08	0.9873895880842978	0.15609009221973189	0.026407370036553704	0.001	0	0
6.29230000000516e-08	0.9875228504279003	0.15364305993683813	0.03452674634574912	0.001	0	0
6.302400000005172e-08	0.9876547250605062	0.15078047322779214	0.0424624613822676	0.001	0	0
6.312500000005183e-08	0.9877852260020765	0.1475148091369573	0.05019360046104691	0.001	0	0
6.322600000005195e-08	0.9879143671399465	0.14385957845120972	0.05770004791623204	0.001	0	0
6.332700000005206e-08	0.9880421622298897	0.13982927651163557	0.06496253715405892	0.001	0	0
6.342800000005218e-08	0.988168624897178	0.1354393316613337	0.071962697762658	0.001	0	0
6.352900000005229e-08	0.9882937686376374	0.1307060515016345	0.07868309957068939	0.001	0	0
6.36300000000524e-08	0.9884176068186996	0.12564656713376587	0.08510729355663507	0.001	0	0
6.373100000005252e-08	0.9885401526804471	0.12027877556715978	0.09121984952067982	0.001	0	0
6.383200000005263e-08	0.9886614193366569	0.11462128047917977	0.09700639044137946	0.001	0	0
6.393300000005275e-08	0.9887814197758354	0.10869333151406815	0.10245362344971379	0.001	0	0
6.403400000005286e-08	0.9889001668622518	0.10251476231134973	0.10754936736361051	0.001	0	0
6.413500000005298e-08	0.9890176733369653	0.09610592745578819	0.11228257673658548	0.001	0	0
6.423600000005309e-08	0.9891339518188458	0.08948763854227236	0.11664336238474182	0.001	0	0
6.43370000000532e-08	0.9892490148055929	0.0826810995497117	0.1206230083669568	0.001	0	0
6.443800000005332e-08	0.9893628746747466	0.07570784171815295	0.12421398540365744	0.001	0	0
6.453900000005344e-08	0.9894755436846944	0.06858965812288753	0.12740996073008992	0.001	0	0
6.464000000005355e-08	0.989587033975673	0.06134853813832117	0.13020580439040275	0.001	0	0
6.474100000005366e-08	0.9896973575707653	0.054006601982823	0.1325975919891665	0.001	0	0
6.484200000005378e-08	0.9898065263768898	0.04658603553367345	0.13458260392709362	0.001	0	0
6.49430000000539e-08	0.9899145521857879	0.03910902559860088	0.13615932115770304	0.001	0	0
6.504400000005401e-08	0.9900214466750035	0.03159769582724964	0.13732741751143498	0.001	0	0
6.514500000005412e-08	0.9901272214088577	0.024074043442268288	0.13808774864326545	0.001	0	0
6.524600000005424e-08	0.9902318878394178	0.01655987696556324	0.13844233766914274	0.001	0	0
6.534700000005435e-08	0.9903354573074631	0.009076755110648753	0.13839435756557641	0.001	0	0
6.544800000005447e-08	0.9904379410434399	0.0016459270069562827	0.1379481104153966	0.001	0	0
6.554900000005458e-08	0.9905393501684168	-0.005711726083539912	0.1371090035910729	0.001	0	0
6.56500000000547e-08	0.9906396956950314	-0.012975747402941303	0.13588352297500028	0.001	0	0
6.575100000005481e-08	0.9907389885284301	-0.02012615953916016	0.13427920332380536	0.001	0	0
6.585200000005492e-08	0.9908372394672063	-0.0271435173313262	0.13230459589099425	0.001	0	0
6.595300000005504e-08	0.9909344592043283	-0.034008958704449976	0.12996923342911598	0.001	0	0
6.605400000005515e-08	0.9910306583280648	-0.04070425330628154	0.1272835926990508	0.001	0	0
6.615500000005527e-08	0.9911258473229037	-0.047211848826955456	0.12425905462003742	0.001	0	0
6.625600000005538e-08	0.9912200365704635	-0.053514914889939716	0.12090786219959723	0.001	0	0
6.63570000000555e-08	0.9913132363504026	-0.059597384410979656	0.11724307638760773	0.001	0	0
6.645800000005561e-08	0.9914054568413185	-0.06544399233012035	0.11327853000339369	0.001	0	0
6.655900000005573e-08	0.9914967081216447	-0.0710403116304841	0.10902877988884213	0.001	0	0
6.666000000005584e-08	0.9915870001705395	-0.07637278656623261	0.10450905744419811	0.001	0	0
6.676100000005596e-08	0.99167634286877	-0.0814287630310417	0.09973521770635249	0.001	0	0
6.686200000005607e-08	0.9917647459995911	-0.0861965160074249	0.09472368713209586	0.001	0	0
6.696300000005618e-08	0.991852219249616	-0.09066527404633506	0.08949141025096391	0.001	0	0
6.70640000000563e-08	0.9919387722096835	-0.09482524073562779	0.08405579535396074	0.001	0	0
6.716500000005641e-08	0.9920244143757185	-0.09866761312514799	0.07843465938559784	0.001	0	0
6.726600000005653e-08	0.9921091551495864	-0.10218459708539172	0.07264617220733838	0.001	0	0
6.736700000005664e-08	0.992193003839941	-0.10536941958584783	0.06670880040069344	0.001	0	0
6.746800000005676e-08	0.9922759696630692	-0.10821633788824415	0.060641250777879255	0.001	0	0
6.756900000005687e-08	0.9923580617437259	-0.1107206456589476	0.05446241376711983	0.001	0	0
6.767000000005699e-08	0.9924392891159663	-0.11287867601370746	0.0481913068383757	0.001	0	0
6.77710000000571e-08	0.9925196607239711	-0.11468780151672511	0.041847018133503625	0.001	0	0
6.787200000005721e-08	0.9925991854228655	-0.11614643116469515	0.03544865046261646	0.001	0	0
6.797300000005733e-08	0.9926778719795325	-0.11725400439493175	0.029015265825725573	0.001	0	0
6.807400000005744e-08	0.9927557290734217	-0.11801098216497363	0.02256583061562352	0.001	0	0
6.817500000005756e-08	0.9928327652973493	-0.11841883515911755	0.016119161654416465	0.001	0	0
6.827600000005767e-08	0.9929089891582958	-0.1184800291851412	0.00969387321215743	0.001	0	0
6.837700000005779e-08	0.9929844090781954	-0.11819800783202926	0.003308325151680861	0.001	0	0
6.84780000000579e-08	0.9930590333947198	-0.11757717246678132	-0.0030194276609926607	0.001	0	0
6.857900000005802e-08	0.9931328703620573	-0.11662285965535135	-0.009271684546398956	0.001	0	0
6.868000000005813e-08	0.9932059281516856	-0.1153413160994117	-0.015431146672668851	0.001	0	0
6.878100000005825e-08	0.9932782148531385	-0.11373967118695344	-0.021480963064762618	0.001	0	0
6.888200000005836e-08	0.9933497384747667	-0.11182590726069633	-0.027404774844853028	0.001	0	0
6.898300000005847e-08	0.9934205069444937	-0.10960882771388472	-0.03318675759314478	0.001	0	0
6.908400000005859e-08	0.993490528110565	-0.10709802302826633	-0.03881166172501062	0.001	0	0
6.91850000000587e-08	0.9935598097422922	-0.10430383487389217	-0.04426485078715657	0.001	0	0
6.928600000005882e-08	0.9936283595307907	-0.10123731839481194	-0.04953233758257526	0.001	0	0
6.938700000005893e-08	0.9936961850897128	-0.09791020280876839	-0.054600818041284783	0.001	0	0
6.948800000005905e-08	0.9937632939559742	-0.0943348504526155	-0.05945770276126022	0.001	0	0
6.958900000005916e-08	0.9938296935904746	-0.09052421440837696	-0.06409114615151618	0.001	0	0
6.969000000005928e-08	0.993895391378814	-0.08649179484763123	-0.06849007311697987	0.001	0	0
6.979100000005939e-08	0.9939603946320018	-0.08225159423424994	-0.07264420323256507	0.001	0	0
6.98920000000595e-08	0.9940247105871609	-0.0778180715274227	-0.07654407236171057	0.001	0	0
6.999300000005962e-08	0.9940883464082273	-0.07320609552837089	-0.08018105168254577	0.001	0	0
7.009400000005973e-08	0.9941513091866417	-0.06843089751519604	-0.08354736409277702	0.001	0	0
7.019500000005985e-08	0.9942136059420383	-0.06350802331091415	-0.0866360979723188	0.001	0	0
7.029600000005996e-08	0.9942752436229256	-0.05845328492990204	-0.08944121829060908	0.001	0	0
7.039700000006008e-08	0.9943362291073636	-0.05328271194773616	-0.09195757505341987	0.001	0	0
7.049800000006019e-08	0.9943965692036346	-0.04801250273873171	-0.09418090909177759	0.001	0	0
7.059900000006031e-08	0.9944562706509084	-0.04265897572440798	-0.09610785520333223	0.001	0	0
7.070000000006042e-08	0.9945153401199026	-0.03723852077461205	-0.09773594266412186	0.001	0	0
7.080100000006054e-08	0.9945737842135373	-0.031767550901145844	-0.09906359313615926	0.001	0	0
7.090200000006065e-08	0.994631609467584	-0.026262454381458498	-0.10009011600360213	0.001	0	0
7.100300000006077e-08	0.9946888223513098	-0.0207395474473116	-0.10081570117742494	0.001	0	0
7.110400000006088e-08	0.9947454292681162	-0.015215027670298063	-0.10124140941548382	0.001	0	0
7.1205000000061e-08	0.9948014365561713	-0.009704928172717495	-0.1013691602116256	0.001	0	0
7.130600000006111e-08	0.9948568504890389	-0.004225072788591677	-0.10120171731403335	0.001	0	0
7.140700000006122e-08	0.9949116772763011	0.0012089677044434706	-0.1007426719392919	0.001	0	0
7.150800000006134e-08	0.9949659230641745	0.00658191816598892	-0.09999642375469472	0.001	0	0
7.160900000006145e-08	0.9950195939361242	0.011878840374749426	-0.09896815970707491	0.001	0	0
7.171000000006157e-08	0.9950726959134691	0.017085172904619864	-0.09766383078192101	0.001	0	0
7.181100000006168e-08	0.9951252349559858	0.022186769493387423	-0.09609012678171026	0.001	0	0
7.19120000000618e-08	0.9951772169625035	0.027169935807881886	-0.0942544492172539	0.001	0	0
7.201300000006191e-08	0.9952286477714969	0.032021464515067564	-0.09216488241039089	0.001	0	0
7.211400000006203e-08	0.9952795331616722	0.03672866857443823	-0.08983016291056575	0.001	0	0
7.221500000006214e-08	0.995329878852549	0.0412794126731298	-0.08725964733169328	0.001	0	0
7.231600000006225e-08	0.9953796905050372	0.04566214273138901	-0.08446327871922286	0.001	0	0
7.241700000006237e-08	0.9954289737220074	0.04986591341240388	-0.08145155156046935	0.001	0	0
7.251800000006248e-08	0.9954777340488594	0.05388041357700023	-0.07823547555406973	0.001	0	0
7.26190000000626e-08	0.9955259769740818	0.05769598963030895	-0.07482653825685372	0.001	0	0
7.272000000006271e-08	0.9955737079298106	0.06130366671420308	-0.07123666672846543	0.001	0	0
7.282100000006283e-08	0.9956209322923801	0.0646951677060566	-0.06747818829576292	0.001	0	0
7.292200000006294e-08	0.9956676553828707	0.06786292999118027	-0.06356379056032432	0.001	0	0
7.302300000006306e-08	0.9957138824676506	0.0708001199831169	-0.05950648077333181	0.001	0	0
7.312400000006317e-08	0.995759618758914	0.07350064537281147	-0.055319544702660706	0.001	0	0
7.322500000006328e-08	0.9958048694152124	0.07595916509448634	-0.0510165051171996	0.001	0	0
7.33260000000634e-08	0.9958496395419858	0.07817109700283928	-0.04661108001324925	0.001	0	0
7.342700000006351e-08	0.9958939341920823	0.08013262326290535	-0.042117140707312734	0.001	0	0
7.352800000006363e-08	0.9959377583662794	0.08184069346058256	-0.037548669918693614	0.001	0	0
7.362900000006374e-08	0.9959811170137973	0.08329302544838299	-0.03291971996407542	0.001	0	0
7.373000000006386e-08	0.9960240150328088	0.0844881039474239	-0.028244371184663164	0.001	0	0
7.383100000006397e-08	0.9960664572709432	0.08542517693299853	-0.023536690724545027	0.001	0	0
7.393200000006409e-08	0.9961084485257882	0.08610424983724693	-0.018810691776679843	0.001	0	0
7.40330000000642e-08	0.9961499935453844	0.08652607760846295	-0.014080293410346823	0.001	0	0
7.413400000006432e-08	0.9961910970287181	0.08669215467241696	-0.009359281091021845	0.001	0	0
7.423500000006443e-08	0.9962317636262072	0.0866047028467187	-0.004661268000473894	0.001	0	0
7.433600000006454e-08	0.9962719979401844	0.08626665726468569	3.4273857329718423e-07	0.001	0	0
7.443700000006466e-08	0.9963118045253752	0.08568165037040294	0.004612394832589463	0.001	0	0
7.453800000006477e-08	0.9963511878893718	0.08485399405164179	0.009162014485545308	0.001	0	0
7.463900000006489e-08	0.9963901524931031	0.08378865998204613	0.013636644872944241	0.001	0	0
7.4740000000065e-08	0.9964287027512988	0.08249125824847496	0.018024079333585203	0.001	0	0
7.484100000006512e-08	0.9964668430329513	0.08096801434360208	0.022312493195715925	0.001	0	0
7.494200000006523e-08	0.9965045776617727	0.07922574460781046	0.026490474159083732	0.001	0	0
7.504300000006535e-08	0.9965419109166469	0.07727183020806638	0.030547051159417846	0.001	0	0
7.514400000006546e-08	0.9965788470320778	0.07511418974481478	0.034471721647065454	0.001	0	0
7.524500000006558e-08	0.9966153901986339	0.07276125058099239	0.038254477216839014	0.001	0	0
7.534600000006569e-08	0.9966515445633886	0.07022191899000099	0.04188582753159445	0.001	0	0
7.54470000000658e-08	0.9966873142303563	0.06750554922192284	0.04535682248763408	0.001	0	0
7.554800000006592e-08	0.9967227032609238	0.0646219115893801	0.048659072575695045	0.001	0	0
7.564900000006603e-08	0.9967577156742793	0.06158115967624441	0.05178476739702903	0.001	0	0
7.575000000006615e-08	0.9967923554478357	0.05839379677388609	0.054726692299878824	0.001	0	0
7.585100000006626e-08	0.9968266265176511	0.05507064165081415	0.05747824310750209	0.001	0	0
7.595200000006638e-08	0.9968605327788451	0.0516227937624015	0.060033438914758874	0.001	0	0
7.605300000006649e-08	0.9968940780860102	0.0480615980079081	0.062386932936150996	0.001	0	0
7.61540000000666e-08	0.9969272662536217	0.04439860914221948	0.06453402139406361	0.001	0	0
7.625500000006672e-08	0.9969601010564408	0.04064555594960351	0.06647065044179162	0.001	0	0
7.635600000006684e-08	0.9969925862299163	0.036814305286363966	0.06819342112172265	0.001	0	0
7.645700000006695e-08	0.9970247254705817	0.03291682609853623	0.0696995923647731	0.001	0	0
7.655800000006706e-08	0.9970565224364476	0.02896515351973451	0.07098708204282578	0.001	0	0
7.665900000006718e-08	0.9970879807473921	0.024971353152930337	0.07205446609147098	0.001	0	0
7.676000000006729e-08	0.9971191039855463	0.02094748563832033	0.0729009757258014	0.001	0	0
7.686100000006741e-08	0.9971498956956767	0.016905571607540422	0.0735264927773366	0.001	0	0
7.696200000006752e-08	0.9971803593855633	0.01285755712230853	0.0739315431853359	0.001	0	0
7.706300000006764e-08	0.9972104985263754	0.008815279693140582	0.07411728868079936	0.001	0	0
7.716400000006775e-08	0.9972403165530426	0.004790434971091191	0.07408551670632221	0.001	0	0
7.726500000006787e-08	0.9972698168646219	0.0007945442025368557	0.07383862861966553	0.001	0	0
7.736600000006798e-08	0.9972990028246638	-0.0031610774661491423	0.07337962623340978	0.001	0	0
7.74670000000681e-08	0.9973278777615718	-0.007065351750567843	0.07271209674736362	0.001	0	0
7.756800000006821e-08	0.99735644496896	-0.010907466977046011	0.07184019613449583	0.001	0	0
7.766900000006832e-08	0.9973847077060081	-0.014676906742093368	0.070768631045031	0.001	0	0
7.777000000006844e-08	0.9974126691978102	-0.01836347741046538	0.06950263929699692	0.001	0	0
7.787100000006855e-08	0.9974403326357243	-0.021957334383874177	0.06804796902491839	0.001	0	0
7.797200000006867e-08	0.997467701177714	-0.025449007076687916	0.0664108565615151	0.001	0	0
7.807300000006878e-08	0.997494777948691	-0.028829422539398367	0.06459800313017289	0.001	0	0
7.81740000000689e-08	0.9975215660408508	-0.03208992767520065	0.06261655042861035	0.001	0	0
7.827500000006901e-08	0.9975480685140081	-0.03522230999970721	0.06047405518655595	0.001	0	0
7.837600000006913e-08	0.9975742883959262	-0.03821881689859069	0.0581784627823711	0.001	0	0
7.847700000006924e-08	0.9976002286826462	-0.04107217334280738	0.05573808000541376	0.001	0	0
7.857800000006935e-08	0.9976258923388103	-0.043775598025974756	0.05316154705251379	0.001	0	0
7.867900000006947e-08	0.9976512822979833	-0.04632281789345137	0.05045780884824064	0.001	0	0
7.878000000006958e-08	0.9976764014629711	-0.048708081037678555	0.04763608577967393	0.001	0	0
7.88810000000697e-08	0.9977012527061355	-0.05092616793937608	0.04470584393714247	0.001	0	0
7.898200000006981e-08	0.9977258388697063	-0.05297240103922478	0.04167676495287983	0.001	0	0
7.908300000006993e-08	0.9977501627660903	-0.0548426526296978	0.038558715529748426	0.001	0	0
7.918400000007004e-08	0.9977742271781769	-0.05653335106171567	0.03536171675212308	0.001	0	0
7.928500000007016e-08	0.9977980348596418	-0.05804148526576758	0.03209591327068986	0.001	0	0
7.938600000007027e-08	0.9978215885352459	-0.05936460759206533	0.028771542452321573	0.001	0	0
7.948700000007039e-08	0.9978448909011337	-0.0605008349791509	0.025398903585332797	0.001	0	0
7.95880000000705e-08	0.9978679446251263	-0.061448848465155755	0.021988327229307422	0.001	0	0
7.968900000007061e-08	0.9978907523470131	-0.06220789106059528	0.018550144797330748	0.001	0	0
7.979000000007073e-08	0.9979133166788402	-0.06277776400616412	0.015094658456856893	0.001	0	0
7.989100000007084e-08	0.9979356402051962	-0.06315882144346123	0.01163211143360451	0.001	0	0
7.999200000007096e-08	0.9979577254834944	-0.06335196353091023	0.008172658800810598	0.001	0	0
8.009300000007107e-08	0.9979795750442532	-0.06335862804133616	0.004726338833888604	0.001	0	0
8.019400000007119e-08	0.9980011913913729	-0.0631807804817073	0.0013030450080456397	0.001	0	0
8.02950000000713e-08	0.9980225770024109	-0.06282090277943153	-0.0020875012862797884	0.001	0	0
8.039600000007142e-08	0.9980437343288523	-0.06228198058331594	-0.005435777238180202	0.001	0	0
8.049700000007153e-08	0.9980646657963803	-0.06156748923082826	-0.008732484252325246	0.001	0	0
8.059800000007165e-08	0.9980853738051416	-0.06068137843664995	-0.01196857266060631	0.001	0	0
8.069900000007176e-08	0.9981058607300104	-0.059628055760657564	-0.015135265447083743	0.001	0	0
8.080000000007187e-08	0.9981261289208498	-0.05841236891642039	-0.0182240809274762	0.001	0	0
8.090100000007199e-08	0.9981461807027703	-0.057039586984038576	-0.021226854328100786	0.001	0	0
8.10020000000721e-08	0.9981660183763852	-0.05551538059367191	-0.024135758212965368	0.001	0	0
8.110300000007222e-08	0.998185644218065	-0.053845801148409436	-0.026943321711614843	0.001	0	0
8.120400000007233e-08	0.9982050604801875	-0.05203725915721142	-0.029642448504333195	0.001	0	0
8.130500000007245e-08	0.9982242693913868	-0.05009650175050383	-0.03222643352538533	0.001	0	0
8.140600000007256e-08	0.9982432731567983	-0.04803058945262442	-0.03468897834913875	0.001	0	0
8.150700000007268e-08	0.9982620739583039	-0.045846872286704574	-0.037024205228118355	0.001	0	0
8.160800000007279e-08	0.9982806739547709	-0.043552965288720394	-0.03922666975630771	0.001	0	0
8.17090000000729e-08	0.9982990752822924	-0.04115672350836093	-0.04129137213530261	0.001	0	0
8.181000000007302e-08	0.9983172800544231	-0.03866621657503793	-0.04321376702523602	0.001	0	0
